customer_id,customer_name,gender,age,city,state,region_id,customer_segment,signup_date,acquisition_channel
C00295,Customer 00295,Other,35,Bhopal,Madhya Pradesh,R05,Small Business,2025-12-28,Social
C00296,Customer 00296,Male,32,Kochi,Kerala,R02,Consumer,2025-08-27,Email
C00297,Customer 00297,Male,19,Ranchi,Jharkhand,R03,Consumer,2023-07-29,Organic
C00298,Customer 00298,Female,47,Bhopal,Madhya Pradesh,R05,Consumer,2024-07-18,Organic
C00299,Customer 00299,Male,31,Bhubaneswar,Odisha,R03,Consumer,2022-08-07,Referral
C00300,Customer 00300,Female,31,Hyderabad,Telangana,R02,Consumer,2022-03-08,Referral
C00301,Customer 00301,Female,30,Bhubaneswar,Odisha,R03,Consumer,2024-03-27,Paid Search
C00302,Customer 00302,Female,22,Gurugram,Haryana,R01,Consumer,2024-12-26,Paid Search
C00303,Customer 00303,Male,34,Bengaluru,Karnataka,R02,Consumer,2022-01-21,Paid Search
C00304,Customer 00304,Male,40,Bengaluru,Karnataka,R02,Consumer,2025-12-22,Organic
C00305,Customer 00305,Female,28,Raipur,Chhattisgarh,R05,Consumer,2023-09-14,Social
C00306,Customer 00306,Male,45,Surat,Gujarat,R04,Small Business,2024-06-22,Social
C00307,Customer 00307,Female,31,Pune,Maharashtra,R04,Corporate,2022-02-22,Partner
C00308,Customer 00308,Female,20,Hyderabad,Telangana,R02,Consumer,2025-07-18,Social
C00309,Customer 00309,Female,49,Jaipur,Rajasthan,R01,Consumer,2024-04-05,Organic
C00310,Customer 00310,Male,37,Faridabad,Haryana,R01,Consumer,2023-12-02,Paid Search
C00311,Customer 00311,Female,44,Bengaluru,Karnataka,R02,Consumer,2024-07-01,Email
C00312,Customer 00312,Female,44,Surat,Gujarat,R04,Consumer,2025-05-01,Social
C00313,Customer 00313,Male,26,Kanpur,Uttar Pradesh,R07,Consumer,2022-01-06,Email
C00314,Customer 00314,Female,30,Mumbai,Maharashtra,R04,Small Business,2022-03-14,Paid Search
C00315,Customer 00315,Male,45,Nagpur,Maharashtra,R04,Small Business,2024-01-20,Organic
C00316,Customer 00316,Female,53,Nagpur,Maharashtra,R04,Small Business,2025-02-13,Partner
C00317,Customer 00317,Male,36,Nagpur,Maharashtra,R04,Corporate,2025-10-12,Paid Search
C00318,Customer 00318,Male,29,Kolkata,West Bengal,R03,Corporate,2022-05-16,Organic
C00319,Customer 00319,Female,52,Jaipur,Rajasthan,R01,Corporate,2023-08-05,Social
C00320,Customer 00320,Male,29,Vijayawada,Andhra Pradesh,R02,Small Business,2025-02-13,Referral
C00321,Customer 00321,Male,38,Kochi,Kerala,R02,Corporate,2025-10-26,Social
C00322,Customer 00322,Male,31,Bengaluru,Karnataka,R02,Corporate,2023-01-08,Social
C00323,Customer 00323,Female,38,Pune,Maharashtra,R04,Small Business,2025-11-08,Paid Search
C00324,Customer 00324,Male,26,Mysuru,Karnataka,R02,Consumer,2025-03-24,Email
C00325,Customer 00325,Female,31,Raipur,Chhattisgarh,R05,Consumer,2022-12-18,Email
C00326,Customer 00326,Female,29,Hyderabad,Telangana,R02,Consumer,2025-04-06,Referral
C00327,Customer 00327,Female,42,Bhopal,Madhya Pradesh,R05,Consumer,2024-04-23,Organic
C00328,Customer 00328,Male,37,Mysuru,,R02,Consumer,2025-05-18,Social
C00329,Customer 00329,Male,44,Hyderabad,Telangana,R02,Consumer,2025-04-28,Email
C00330,Customer 00330,Female,27,Jaipur,Rajasthan,R01,Consumer,2022-10-23,Organic
C00331,Customer 00331,Female,33,Patna,Bihar,R03,Consumer,2024-11-02,Organic
C00332,Customer 00332,Female,41,Amritsar,Punjab,R01,Enterprise,2023-11-01,Partner
C00333,Customer 00333,Female,44,Kolkata,West Bengal,R03,Consumer,2025-01-15,Email
C00334,Customer 00334,Female,21,Raipur,Chhattisgarh,R05,Consumer,2022-07-20,Partner
C00335,Customer 00335,Female,38,Faridabad,Haryana,R01,Consumer,2023-01-17,Social
C00336,Customer 00336,Male,27,Coimbatore,Tamil Nadu,R02,Consumer,2022-12-02,Organic
C00337,Customer 00337,Female,44,Delhi,Delhi,R07,Corporate,2025-09-03,Organic
C00338,Customer 00338,Male,54,Patna,Bihar,R03,Corporate,2023-06-20,Referral
C00339,Customer 00339,Male,18,Delhi,Delhi,R07,Consumer,2022-12-11,Email
C00340,Customer 00340,Female,28,Visakhapatnam,Andhra Pradesh,R02,Consumer,2024-12-09,Paid Search
C00341,Customer 00341,Male,38,Faridabad,Haryana,R01,Consumer,2024-07-31,Paid Search
C00342,Customer 00342,Male,35,Vijayawada,Andhra Pradesh,R02,Corporate,2024-07-18,Email
C00343,Customer 00343,Female,44,Indore,Madhya Pradesh,R05,Small Business,2025-07-16,Organic
C00344,Customer 00344,Female,36,Coimbatore,Tamil Nadu,R02,Small Business,2025-08-15,Organic
C00345,Customer 00345,Female,30,Bhubaneswar,Odisha,R03,Consumer,2023-06-10,Partner
C00346,Customer 00346,Male,25,Bhubaneswar,Odisha,R03,Small Business,2025-11-05,Social
C00347,Customer 00347,Male,23,Vijayawada,Andhra Pradesh,R02,Small Business,2024-03-17,Email
C00348,Customer 00348,Female,28,Noida,Uttar Pradesh,R07,Small Business,2025-07-22,Partner
C00349,Customer 00349,Female,29,Coimbatore,Tamil Nadu,R02,Consumer,2024-10-05,Email
C00350,Customer 00350,Female,39,Delhi,Delhi,R07,Consumer,2022-04-28,Social
C00351,Customer 00351,Male,33,Chennai,Tamil Nadu,R02,Consumer,2025-09-18,Referral
C00352,Customer 00352,Male,28,Faridabad,Haryana,R01,Consumer,2024-04-24,Referral
C00353,Customer 00353,Female,25,Chennai,Tamil Nadu,R02,Corporate,2023-10-17,Partner
C00354,Customer 00354,Male,28,Chennai,Tamil Nadu,R02,Consumer,2023-05-14,Organic
C00355,Customer 00355,Female,29,Ahmedabad,Gujarat,R04,Consumer,2024-05-31,Referral
C00356,Customer 00356,Male,28,Bengaluru,Karnataka,R02,Small Business,2025-09-08,Partner
C00357,Customer 00357,Male,42,Patna,Bihar,R03,Consumer,2022-07-27,Paid Search
C00358,Customer 00358,Female,49,Indore,Madhya Pradesh,R05,Enterprise,2022-11-24,Referral
C00359,Customer 00359,Male,23,Bengaluru,Karnataka,R02,Small Business,2022-04-06,Organic
C00360,Customer 00360,Male,46,Coimbatore,Tamil Nadu,R02,Small Business,2022-10-16,Organic
C00361,Customer 00361,Female,42,Vijayawada,Andhra Pradesh,R02,Small Business,2022-02-01,Organic
C00362,Customer 00362,Male,37,Gurugram,Haryana,R01,Consumer,2022-11-04,Social
C00363,Customer 00363,Male,50,Faridabad,Haryana,R01,Consumer,2023-11-28,Organic
C00364,Customer 00364,Female,33,Delhi,Delhi,R07,Small Business,2025-04-24,Social
C00365,Customer 00365,Male,39,Hyderabad,Telangana,R02,Consumer,2024-03-08,Paid Search
C00366,Customer 00366,Female,36,Ahmedabad,Gujarat,R04,Consumer,2022-11-26,Organic
C00367,Customer 00367,Male,35,Bhubaneswar,Odisha,R03,Corporate,2022-05-07,Organic
C00368,Customer 00368,Male,40,Hyderabad,Telangana,R02,Consumer,2025-07-19,Referral
C00369,Customer 00369,Male,35,Mumbai,Maharashtra,R04,Consumer,2022-09-22,Paid Search
C00370,Customer 00370,Female,40,Kochi,Kerala,R02,Consumer,2025-01-26,Referral
C00371,Customer 00371,Male,28,Patna,Bihar,R03,Consumer,2023-01-25,Email
C00372,Customer 00372,Female,29,Jaipur,Rajasthan,R01,Corporate,2024-07-10,Email
C00373,Customer 00373,Male,28,Pune,Maharashtra,R04,Consumer,2025-07-26,Referral
C00374,Customer 00374,Male,31,Pune,Maharashtra,R04,Consumer,2025-08-24,Referral
C00375,Customer 00375,Female,45,Faridabad,Haryana,R01,Consumer,2022-05-26,Social
C00376,Customer 00376,Male,30,Gurugram,Haryana,R01,Corporate,2024-01-17,Social
C00377,Customer 00377,Female,42,Visakhapatnam,Andhra Pradesh,R02,Consumer,2023-12-17,Organic
C00378,Customer 00378,Female,38,Ahmedabad,Gujarat,R04,Consumer,2025-07-09,Partner
C00379,Customer 00379,Female,31,Pune,Maharashtra,R04,Small Business,2025-02-26,Email
C00380,Customer 00380,Female,48,Patna,Bihar,R03,Consumer,2022-07-30,Referral
C00381,Customer 00381,Female,42,Bengaluru,Karnataka,R02,Corporate,2025-06-25,Referral
C00382,Customer 00382,Male,35,Vijayawada,Andhra Pradesh,R02,Consumer,2023-06-15,Social
C00383,Customer 00383,Female,34,Bhubaneswar,Odisha,R03,Consumer,2024-10-09,Organic
C00384,Customer 00384,,36,Bengaluru,,R02,Consumer,2022-09-18,Paid Search
C00385,Customer 00385,Male,20,Mumbai,Maharashtra,R04,Small Business,2023-01-23,Paid Search
C00386,Customer 00386,Female,27,Dehradun,Uttarakhand,R01,Consumer,2022-04-16,Email
C00387,Customer 00387,Male,40,Kolkata,West Bengal,R03,Consumer,2022-06-27,Social
C00388,Customer 00388,Female,19,Visakhapatnam,Andhra Pradesh,R02,Consumer,2025-09-23,Paid Search
C00389,Customer 00389,Male,28,Gurugram,Haryana,R01,Consumer,2022-08-19,Paid Search
C00390,Customer 00390,Male,31,Raipur,Chhattisgarh,R05,Small Business,2024-06-30,Email
C00391,Customer 00391,Female,64,Hyderabad,Telangana,R02,Enterprise,2025-01-30,Email
C00392,Customer 00392,Female,42,Gurugram,Haryana,R01,Consumer,2022-04-23,Email
C00393,Customer 00393,Female,46,Chennai,Tamil Nadu,R02,Consumer,2023-03-10,Paid Search
C00394,Customer 00394,Male,27,Kolkata,West Bengal,R03,Consumer,2023-12-03,Social
C00395,Customer 00395,Male,39,Delhi,Delhi,R07,Enterprise,2023-05-09,Social
C00396,Customer 00396,Male,18,Ahmedabad,Gujarat,R04,Consumer,2025-07-10,Organic
C00397,Customer 00397,Male,32,Indore,Madhya Pradesh,R05,Consumer,2022-09-14,Paid Search
C00398,Customer 00398,Male,40,Jaipur,Rajasthan,R01,Enterprise,2024-11-24,Social
C00399,Customer 00399,Female,21,Ahmedabad,Gujarat,R04,Enterprise,2023-09-28,Referral
C00400,Customer 00400,Male,39,Ahmedabad,Gujarat,R04,Consumer,2023-07-22,Paid Search
C00401,Customer 00401,Female,40,Jaipur,Rajasthan,R01,Consumer,2023-05-04,Organic
C00402,Customer 00402,Female,29,Kochi,Kerala,R02,Corporate,2024-09-15,Paid Search
C00403,Customer 00403,Female,27,Bhubaneswar,Odisha,R03,Small Business,2023-06-06,Social
C00404,Customer 00404,Male,28,Gurugram,Haryana,R01,Consumer,2024-07-06,Referral
C00405,Customer 00405,Male,32,Dehradun,Uttarakhand,R01,Consumer,2022-02-19,Email
C00406,Customer 00406,Male,32,Guwahati,Assam,R06,Consumer,2023-02-05,Organic
C00407,Customer 00407,Female,40,Jaipur,Rajasthan,R01,Consumer,2023-11-07,Social
C00408,Customer 00408,Female,30,Indore,Madhya Pradesh,R05,Consumer,2022-11-17,Paid Search
C00409,Customer 00409,Male,51,Faridabad,Haryana,R01,Small Business,2022-06-13,Referral
C00410,Customer 00410,Male,51,Dehradun,Uttarakhand,R01,Consumer,2022-11-19,Partner
C00411,Customer 00411,Other,37,Hyderabad,Telangana,R02,Consumer,2024-02-22,Social
C00412,Customer 00412,Male,32,Hyderabad,Telangana,R02,Small Business,2025-10-30,Email
C00413,Customer 00413,Male,30,Delhi,Delhi,R07,Consumer,2024-09-04,Organic
C00414,Customer 00414,Male,38,Kochi,Kerala,R02,Consumer,2025-08-14,Partner
C00415,Customer 00415,Male,40,Delhi,Delhi,R07,Enterprise,2024-03-08,Email
C00416,Customer 00416,Male,33,Kanpur,Uttar Pradesh,R07,Consumer,2022-02-14,Organic
C00417,Customer 00417,Female,31,Gurugram,Haryana,R01,Small Business,2022-08-02,Referral
C00418,Customer 00418,Female,39,Bhubaneswar,Odisha,R03,Consumer,2025-01-14,Social
C00419,Customer 00419,Female,36,Ludhiana,Punjab,R01,Consumer,2024-06-19,Partner
C00420,Customer 00420,Male,29,Kochi,Kerala,R02,Corporate,2025-05-13,Paid Search
C00421,Customer 00421,Male,36,Hyderabad,Telangana,R02,Consumer,2023-08-27,Social
C00422,Customer 00422,Female,29,Delhi,Delhi,R07,Consumer,2025-09-25,Social
C00423,Customer 00423,Male,27,Delhi,Delhi,R07,Consumer,2023-06-10,Organic
C00424,Customer 00424,Male,35,Delhi,Delhi,R07,Consumer,2025-05-12,Email
C00425,Customer 00425,Male,29,Chennai,Tamil Nadu,R02,Consumer,2022-08-06,Referral
C00426,Customer 00426,Female,28,Bhopal,,R05,Small Business,2023-10-22,
C00427,Customer 00427,Male,45,Kanpur,Uttar Pradesh,R07,Corporate,2025-12-23,Partner
C00428,Customer 00428,Female,31,Raipur,Chhattisgarh,R05,Consumer,2025-03-07,Partner
C00429,Customer 00429,Male,53,Delhi,Delhi,R07,Consumer,2023-07-28,Email
C00430,Customer 00430,Other,41,Bhopal,,R05,Consumer,2025-08-04,Organic
C00431,Customer 00431,Male,27,Kochi,Kerala,R02,Consumer,2023-10-29,Partner
C00432,Customer 00432,Female,47,Bhubaneswar,Odisha,R03,Consumer,2025-10-10,Paid Search
C00433,Customer 00433,Male,28,Kolkata,West Bengal,R03,Corporate,2022-05-18,Social
C00434,Customer 00434,Female,55,Indore,Madhya Pradesh,R05,Consumer,2025-04-22,Partner
C00435,Customer 00435,Male,37,Delhi,Delhi,R07,Consumer,2024-09-13,Organic
C00436,Customer 00436,Female,40,Ludhiana,Punjab,R01,Corporate,2022-09-17,Organic
C00437,Customer 00437,Female,35,Gurugram,Haryana,R01,Consumer,2023-02-17,Email
C00438,Customer 00438,Female,38,Mysuru,Karnataka,R02,Consumer,2025-04-09,Organic
C00439,Customer 00439,Male,33,Patna,Bihar,R03,Corporate,2024-12-17,Organic
C00440,Customer 00440,Male,26,Hyderabad,Telangana,R02,Corporate,2022-10-05,Paid Search
C00441,Customer 00441,Other,38,Raipur,Chhattisgarh,R05,Consumer,2022-04-09,Referral
C00442,Customer 00442,Female,45,Faridabad,Haryana,R01,Consumer,2023-04-08,Social
C00443,Customer 00443,Male,23,Patna,Bihar,R03,Consumer,2023-03-10,Paid Search
C00444,Customer 00444,Male,50,Ludhiana,Punjab,R01,Corporate,2024-07-02,Partner
C00445,Customer 00445,Male,41,Jodhpur,Rajasthan,R01,Consumer,2024-12-25,Referral
C00446,Customer 00446,Male,31,Kolkata,West Bengal,R03,Corporate,2023-02-08,Referral
C00447,Customer 00447,Male,30,Dehradun,Uttarakhand,R01,Small Business,2023-08-02,Paid Search
C00448,Customer 00448,Female,54,Chennai,Tamil Nadu,R02,Enterprise,2022-09-30,Email
C00449,Customer 00449,Male,44,Delhi,Delhi,R07,Consumer,2022-02-20,Organic
C00450,Customer 00450,Female,46,Chennai,Tamil Nadu,R02,Consumer,2025-08-27,Partner
C00451,Customer 00451,Female,32,Delhi,Delhi,R07,Consumer,2025-02-27,Organic
C00452,Customer 00452,Male,41,Guwahati,Assam,R06,Consumer,2025-02-28,Email
C00453,Customer 00453,,38,Kolkata,West Bengal,R03,Consumer,2025-11-11,Partner
C00454,Customer 00454,Female,33,Gurugram,Haryana,R01,Small Business,2022-02-28,Organic
C00455,Customer 00455,Male,36,Delhi,Delhi,R07,Consumer,2023-07-05,Organic
C00456,Customer 00456,Female,46,Amritsar,Punjab,R01,Consumer,2024-12-20,Organic
C00457,Customer 00457,Female,51,Dehradun,Uttarakhand,R01,Consumer,2024-06-27,Paid Search
C00458,Customer 00458,Male,32,Ahmedabad,Gujarat,R04,Enterprise,2025-02-21,Social
C00459,Customer 00459,Female,22,Bhubaneswar,Odisha,R03,Consumer,2023-06-29,Organic
C00460,Customer 00460,Male,51,Hyderabad,Telangana,R02,Small Business,2022-05-15,Organic
C00461,Customer 00461,Male,52,Coimbatore,Tamil Nadu,R02,Small Business,2024-03-21,Paid Search
C00462,Customer 00462,Other,39,Faridabad,Haryana,R01,Consumer,2024-12-17,Organic
C00463,Customer 00463,Male,53,Vijayawada,Andhra Pradesh,R02,Corporate,2024-12-15,Email
C00464,Customer 00464,Male,38,Jodhpur,Rajasthan,R01,Consumer,2022-09-13,
C00465,Customer 00465,Male,26,Chennai,Tamil Nadu,R02,Consumer,2024-07-13,Organic
C00466,Customer 00466,Male,22,Kolkata,West Bengal,R03,Consumer,2024-07-12,Organic
C00467,Customer 00467,Male,22,Hyderabad,Telangana,R02,Consumer,2023-04-05,Paid Search
C00468,Customer 00468,Female,35,Visakhapatnam,Andhra Pradesh,R02,Corporate,2023-01-15,Organic
C00469,Customer 00469,Male,30,Gurugram,Haryana,R01,Small Business,2022-10-13,Organic
C00470,Customer 00470,Female,29,Bengaluru,Karnataka,R02,Consumer,2022-06-10,Organic
C00471,Customer 00471,Male,34,Nagpur,Maharashtra,R04,Consumer,2024-03-06,Paid Search
C00472,Customer 00472,Male,44,Mysuru,Karnataka,R02,Consumer,2023-04-05,Social
C00473,Customer 00473,Female,30,Gurugram,Haryana,R01,Consumer,2024-08-21,Referral
C00474,Customer 00474,Female,28,Faridabad,Haryana,R01,Corporate,2024-05-10,Partner
C00475,Customer 00475,Female,30,Jaipur,Rajasthan,R01,Consumer,2024-04-19,Referral
C00476,Customer 00476,Male,44,Jodhpur,Rajasthan,R01,Small Business,2025-11-09,Organic
C00477,Customer 00477,Male,34,Surat,Gujarat,R04,Consumer,2022-07-07,Paid Search
C00478,Customer 00478,Female,38,Chennai,Tamil Nadu,R02,Small Business,2022-02-24,Referral
C00479,Customer 00479,Female,51,Hyderabad,Telangana,R02,Consumer,2023-06-03,Social
C00480,Customer 00480,Female,63,Surat,Gujarat,R04,Consumer,2022-02-05,Organic
C00481,Customer 00481,Male,41,Surat,Gujarat,R04,Small Business,2024-12-23,Email
C00482,Customer 00482,Male,40,Noida,Uttar Pradesh,R07,Consumer,2023-06-27,Organic
C00483,Customer 00483,Male,23,Chennai,Tamil Nadu,R02,Consumer,2022-08-03,Paid Search
C00484,Customer 00484,Male,39,Mumbai,Maharashtra,R04,Small Business,2022-05-02,Referral
C00485,Customer 00485,Male,36,Delhi,Delhi,R07,Consumer,2025-07-14,Partner
C00486,Customer 00486,Male,44,Ahmedabad,Gujarat,R04,Consumer,2023-07-04,Partner
C00487,Customer 00487,Male,31,Bengaluru,Karnataka,R02,Consumer,2023-11-13,Partner
C00488,Customer 00488,Female,37,Kanpur,Uttar Pradesh,R07,Consumer,2022-09-04,Paid Search
C00489,Customer 00489,Female,41,Coimbatore,Tamil Nadu,R02,Corporate,2025-03-01,Paid Search
C00490,Customer 00490,Female,54,Chennai,Tamil Nadu,R02,Small Business,2024-12-14,Organic
C00491,Customer 00491,Male,51,Kolkata,West Bengal,R03,Consumer,2023-05-13,Social
C00492,Customer 00492,Female,48,Hyderabad,Telangana,R02,Consumer,2025-05-28,Email
C00493,Customer 00493,Female,42,Hyderabad,Telangana,R02,Consumer,2023-06-09,Organic
C00494,Customer 00494,Male,31,Pune,Maharashtra,R04,Consumer,2025-08-13,Paid Search
C00495,Customer 00495,Female,42,Bhubaneswar,Odisha,R03,Corporate,2023-11-08,Partner
C00496,Customer 00496,Male,27,Mysuru,Karnataka,R02,Consumer,2024-04-08,Organic
C00497,Customer 00497,Female,33,Surat,Gujarat,R04,Corporate,2025-05-09,Paid Search
C00498,Customer 00498,Male,53,Hyderabad,Telangana,R02,Corporate,2022-05-29,Partner
C00499,Customer 00499,Female,40,Mumbai,Maharashtra,R04,Small Business,2023-11-29,Paid Search
C00500,Customer 00500,Female,37,Bengaluru,Karnataka,R02,Consumer,2025-10-31,Email
C00501,Customer 00501,Male,81,Patna,Bihar,R03,Consumer,2022-10-21,Paid Search
C00502,Customer 00502,Female,34,Guwahati,Assam,R06,Small Business,2023-07-02,Organic
C00503,Customer 00503,Female,18,Kochi,Kerala,R02,Consumer,2025-05-29,Organic
C00504,Customer 00504,Female,22,Bengaluru,Karnataka,R02,Consumer,2024-11-03,Organic
C00505,Customer 00505,Male,41,Bengaluru,Karnataka,R02,Small Business,2023-12-17,Paid Search
C00506,Customer 00506,Male,26,Indore,Madhya Pradesh,R05,Small Business,2022-07-07,Referral
C00507,Customer 00507,Female,34,Pune,Maharashtra,R04,Consumer,2022-09-23,Social
C00508,Customer 00508,Female,23,Indore,Madhya Pradesh,R05,Small Business,2025-06-03,Paid Search
C00509,Customer 00509,Female,28,Bengaluru,Karnataka,R02,Consumer,2024-01-15,Organic
C00510,Customer 00510,Male,35,Gurugram,Haryana,R01,Enterprise,2025-11-02,Referral
C00511,Customer 00511,Female,44,Delhi,Delhi,R07,Consumer,2022-05-29,Organic
C00512,Customer 00512,Female,46,Indore,Madhya Pradesh,R05,Consumer,2023-07-14,Organic
C00513,Customer 00513,Female,28,Delhi,Delhi,R07,Consumer,2022-05-17,Partner
C00514,Customer 00514,Female,38,Jaipur,Rajasthan,R01,Small Business,2022-07-31,Partner
C00515,Customer 00515,Male,21,Nagpur,Maharashtra,R04,Enterprise,2022-01-16,Organic
C00516,Customer 00516,Female,36,Gurugram,Haryana,R01,Consumer,2024-03-25,Organic
C00517,Customer 00517,Female,45,Mumbai,Maharashtra,R04,Consumer,2022-12-12,Social
C00518,Customer 00518,Male,34,Patna,Bihar,R03,Consumer,2022-08-25,Paid Search
C00519,Customer 00519,Male,48,Delhi,Delhi,R07,Consumer,2025-07-10,Partner
C00520,Customer 00520,Female,43,Bhopal,Madhya Pradesh,R05,Small Business,2023-10-08,Paid Search
C00521,Customer 00521,Male,37,Raipur,Chhattisgarh,R05,Consumer,2024-02-29,Organic
C00522,Customer 00522,Male,33,Nagpur,Maharashtra,R04,Enterprise,2024-06-28,Social
C00523,Customer 00523,Female,30,Gurugram,Haryana,R01,Small Business,2023-09-27,Organic
C00524,Customer 00524,Female,20,Chennai,Tamil Nadu,R02,Consumer,2022-07-23,Paid Search
C00525,Customer 00525,,22,Gurugram,Haryana,R01,Consumer,2023-12-16,Social
C00526,Customer 00526,Male,45,Pune,Maharashtra,R04,Enterprise,2025-10-17,Partner
C00527,Customer 00527,Male,50,Vijayawada,Andhra Pradesh,R02,Small Business,2024-09-29,Paid Search
C00528,Customer 00528,Male,24,Dehradun,Uttarakhand,R01,Corporate,2024-10-27,Referral
C00529,Customer 00529,Male,36,Bhubaneswar,Odisha,R03,Consumer,2024-04-10,Organic
C00530,Customer 00530,Female,19,Pune,Maharashtra,R04,Consumer,2023-06-12,Partner
C00531,Customer 00531,Male,25,Kolkata,West Bengal,R03,Small Business,2023-11-15,Paid Search
C00532,Customer 00532,Male,38,Kolkata,West Bengal,R03,Consumer,2023-08-31,Organic
C00533,Customer 00533,Female,30,Pune,Maharashtra,R04,Corporate,2024-04-30,Organic
C00534,Customer 00534,Male,18,Hyderabad,Telangana,R02,Corporate,2025-05-24,Email
C00535,Customer 00535,Male,52,Delhi,Delhi,R07,Consumer,2022-01-22,Organic
C00536,Customer 00536,Male,35,Amritsar,Punjab,R01,Consumer,2023-11-27,Social
C00537,Customer 00537,Male,24,Bengaluru,Karnataka,R02,Consumer,2023-01-25,Paid Search
C00538,Customer 00538,Male,36,Gurugram,Haryana,R01,Small Business,2025-12-13,Referral
C00539,Customer 00539,Other,34,Faridabad,Haryana,R01,Consumer,2022-08-02,Partner
C00540,Customer 00540,Female,39,Bhopal,Madhya Pradesh,R05,Consumer,2022-04-01,Organic
C00541,Customer 00541,Female,32,Dehradun,Uttarakhand,R01,Enterprise,2024-10-23,Social
C00542,Customer 00542,Female,38,Mysuru,Karnataka,R02,Corporate,2023-02-01,Paid Search
C00543,Customer 00543,Male,44,Bhopal,Madhya Pradesh,R05,Consumer,2022-11-16,Social
C00544,Customer 00544,Female,22,Dehradun,Uttarakhand,R01,Small Business,2024-01-28,Organic
C00545,Customer 00545,Male,28,Gurugram,Haryana,R01,Consumer,2025-09-19,Organic
