order_item_id,order_id,product_id,quantity,unit_price,discount_pct,unit_cost
OI00000436,ORD0000211,P00833,2,919.32,0.0,793.55
OI00000437,ORD0000211,P01983,1,2787.53,0.05,2007.51
OI00000438,ORD0000212,P01472,1,3207.38,0.1,2446.42
OI00000439,ORD0000212,P01035,1,939.94,0.05,724.13
OI00000440,ORD0000213,P01727,1,1207.58,0.4,754.24
OI00000441,ORD0000214,P01138,2,4457.55,0.1,3388.82
OI00000442,ORD0000214,P01746,3,2251.24,0.15,1612.37
OI00000443,ORD0000214,P01008,3,1320.29,0.05,1082.36
OI00000444,ORD0000215,P01570,10,2168.46,0.2,1612.73
OI00000445,ORD0000215,P01431,5,1567.97,0.25,1280.06
OI00000446,ORD0000215,P01716,2,210.67,0.4,154.89
OI00000447,ORD0000216,P00422,10,200.18,0.1,144.14
OI00000448,ORD0000216,P00933,2,1480.3,0.0,799.82
OI00000449,ORD0000216,P01055,3,1654.67,0.2,1164.06
OI00000450,ORD0000217,P01591,2,2519.04,0.0,1932.57
OI00000451,ORD0000218,P00154,3,3680.34,0.1,2839.93
OI00000452,ORD0000219,P01582,1,565.76,0.1,435.14
OI00000453,ORD0000219,P00500,2,1481.07,0.2,1157.12
OI00000454,ORD0000219,P01165,4,7967.25,0.15,6235.79
OI00000455,ORD0000219,P00183,3,11725.02,0.15,8278.95
OI00000456,ORD0000220,P00052,2,502.37,0.05,317.37
OI00000457,ORD0000221,P01941,3,2141.1,0.05,1866.18
OI00000458,ORD0000222,P00549,3,643.48,0.05,462.06
OI00000459,ORD0000222,P00320,1,8279.43,0.1,5404.0
OI00000460,ORD0000223,P00991,1,1560.83,0.3,1360.97
OI00000461,ORD0000223,P00773,1,6036.15,0.15,4050.94
OI00000462,ORD0000224,P01381,1,3113.32,0.05,2397.99
OI00000463,ORD0000224,P00091,1,569.35,0.05,444.76
OI00000464,ORD0000224,P00164,2,969.63,0.2,885.07
OI00000465,ORD0000224,P00371,2,843.87,0.15,519.94
OI00000466,ORD0000224,P00703,1,1321.66,0.0,1270.1
OI00000467,ORD0000225,P00363,2,335.71,0.1,233.13
OI00000468,ORD0000226,P00674,3,2497.51,0.4,2071.34
OI00000469,ORD0000226,P00551,3,661.78,0.2,517.88
OI00000470,ORD0000226,P00282,1,9318.59,0.05,7540.77
OI00000471,ORD0000226,P01840,2,264.03,0.05,178.61
OI00000472,ORD0000227,P00894,1,2070.68,0.2,1290.35
OI00000473,ORD0000228,P01380,3,546.86,0.0,321.46
OI00000474,ORD0000228,P01495,3,317.03,0.0,280.54
OI00000475,ORD0000229,P01861,3,1051.34,0.0,762.17
OI00000476,ORD0000229,P01992,6,2029.93,0.1,994.65
OI00000477,ORD0000230,P00052,1,519.54,0.2,317.37
OI00000478,ORD0000231,P01639,3,6546.12,0.15,4665.18
OI00000479,ORD0000232,P01978,2,5615.72,0.05,4979.56
OI00000480,ORD0000233,P01705,1,629.42,0.0,370.92
OI00000481,ORD0000233,P01567,1,1647.71,0.05,954.28
OI00000482,ORD0000233,P00743,3,441.02,0.1,302.38
OI00000483,ORD0000233,P00017,1,1241.52,0.0,1040.07
OI00000484,ORD0000233,P01613,2,2457.3,0.05,2270.28
OI00000485,ORD0000234,P01837,8,2046.78,0.05,1939.09
OI00000486,ORD0000234,P01342,1,493.4,0.15,389.89
OI00000487,ORD0000235,P00738,1,517.71,0.05,378.91
OI00000488,ORD0000235,P00659,2,100.65,0.2,61.3
OI00000489,ORD0000235,P01590,3,1984.83,0.4,1532.63
OI00000490,ORD0000235,P00794,4,727.19,0.2,409.17
OI00000491,ORD0000235,P01131,2,238.85,0.05,142.73
OI00000492,ORD0000236,P01588,2,1840.22,0.15,988.58
OI00000493,ORD0000236,P01836,4,2326.85,0.1,1582.76
OI00000494,ORD0000236,P00416,2,1380.58,0.15,1052.02
OI00000495,ORD0000237,P00643,2,3346.75,0.0,2367.44
OI00000496,ORD0000237,P01473,1,3889.77,0.1,3010.9
OI00000497,ORD0000238,P00259,1,398.71,0.05,255.07
OI00000498,ORD0000238,P01043,3,3776.11,0.15,2076.54
OI00000499,ORD0000238,P01587,1,2514.51,0.2,2203.31
OI00000500,ORD0000239,P00340,5,2012.18,0.1,1543.51
OI00000501,ORD0000240,P01501,4,383.21,0.1,389.17
OI00000502,ORD0000241,P00838,2,1552.12,0.15,1076.61
OI00000503,ORD0000241,P01917,2,188.08,0.0,151.54
OI00000504,ORD0000241,P01270,10,4949.81,0.1,3581.39
OI00000505,ORD0000242,P00751,3,626.59,0.25,401.66
OI00000506,ORD0000242,P01074,1,1482.69,0.1,1147.14
OI00000507,ORD0000242,P00050,4,3287.74,0.1,2091.26
OI00000508,ORD0000243,P00013,1,1595.64,0.1,1250.29
OI00000509,ORD0000244,P01564,4,758.15,0.1,514.99
OI00000510,ORD0000244,P01641,3,1712.19,0.1,1100.24
OI00000511,ORD0000245,P00744,1,3022.95,0.05,2515.49
OI00000512,ORD0000245,P01453,2,712.52,0.0,571.42
OI00000513,ORD0000246,P00941,1,566.63,0.2,550.98
OI00000514,ORD0000246,P00597,2,577.18,0.2,424.85
OI00000515,ORD0000246,P01761,1,612.01,0.1,400.59
OI00000516,ORD0000246,P01184,1,1917.64,0.05,1742.08
OI00000517,ORD0000247,P01972,2,3852.84,0.0,2499.38
OI00000518,ORD0000247,P01313,4,3151.28,0.05,2013.52
OI00000519,ORD0000248,P00765,5,2180.36,0.0,1779.1
OI00000520,ORD0000249,P00431,1,1310.24,0.2,746.7
OI00000521,ORD0000250,P00982,3,3828.45,0.05,2460.99
OI00000522,ORD0000250,P01115,4,893.64,0.1,635.1
OI00000523,ORD0000251,P01844,1,1729.72,0.2,1181.11
OI00000524,ORD0000251,P00240,2,8795.66,0.05,7034.25
OI00000525,ORD0000252,P00183,2,11228.6,0.05,8278.95
OI00000526,ORD0000252,P01273,1,627.39,0.2,460.38
OI00000527,ORD0000252,P01321,1,1677.02,0.15,1426.95
OI00000528,ORD0000252,P01728,1,116.22,0.05,84.05
OI00000529,ORD0000253,P00635,3,199.76,0.05,124.57
OI00000530,ORD0000253,P00177,1,3372.66,0.05,2803.7
OI00000531,ORD0000254,P00291,2,157.14,0.05,125.48
OI00000532,ORD0000255,P01875,1,368.66,0.05,274.92
OI00000533,ORD0000256,P00931,2,4029.78,0.05,2358.36
OI00000534,ORD0000256,P00324,2,2531.42,0.25,1562.36
OI00000535,ORD0000256,P00198,1,2570.27,0.1,1857.35
OI00000536,ORD0000257,P00938,3,2729.2,0.2,1906.34
OI00000537,ORD0000257,P01825,1,4864.68,0.05,3900.09
OI00000538,ORD0000257,P00638,2,1170.79,0.05,899.62
OI00000539,ORD0000258,P00989,1,2236.77,0.05,1599.25
OI00000540,ORD0000259,P00291,1,145.56,0.3,125.48
OI00000541,ORD0000260,P00181,3,731.1,0.1,423.58
OI00000542,ORD0000260,P00754,1,843.83,0.0,407.11
OI00000543,ORD0000261,P00427,1,2159.18,0.0,1906.63
OI00000544,ORD0000262,P00757,1,15150.72,0.0,11968.19
OI00000545,ORD0000262,P01925,2,1450.06,0.0,1030.99
OI00000546,ORD0000262,P01944,2,3464.62,0.0,2124.63
OI00000547,ORD0000263,P01609,2,1343.2,0.0,841.88
OI00000548,ORD0000264,P01147,1,1240.57,0.0,792.19
OI00000549,ORD0000265,P01761,1,635.37,0.2,400.59
OI00000550,ORD0000265,P00589,3,708.07,0.1,545.88
OI00000551,ORD0000265,P00885,3,2537.77,0.0,800.0
OI00000552,ORD0000265,P00183,3,11297.59,0.0,8278.95
OI00000553,ORD0000266,P01516,3,1132.32,0.15,818.44
OI00000554,ORD0000267,P01441,1,1996.16,0.05,1344.59
OI00000555,ORD0000268,P00316,1,386.83,0.05,238.21
OI00000556,ORD0000269,P01900,2,1011.95,0.0,713.54
OI00000557,ORD0000270,P01322,2,852.67,0.1,560.7
OI00000558,ORD0000271,P00082,1,533.83,0.25,377.29
OI00000559,ORD0000272,P01260,6,407.43,0.1,285.07
OI00000560,ORD0000273,P01957,1,652.64,0.15,557.45
OI00000561,ORD0000274,P00423,1,7584.25,0.15,4414.5
OI00000562,ORD0000274,P00112,1,1205.04,0.25,900.48
OI00000563,ORD0000275,P00356,2,2922.72,0.25,2271.6
OI00000564,ORD0000275,P00917,5,2739.52,0.0,1799.6
OI00000565,ORD0000276,P00424,2,362.79,0.1,260.0
OI00000566,ORD0000277,P01527,5,448.66,0.0,388.73
OI00000567,ORD0000278,P01264,2,1059.86,0.3,807.82
OI00000568,ORD0000278,P01962,1,8981.96,0.0,6642.83
OI00000569,ORD0000279,P00686,8,878.67,0.15,544.95
OI00000570,ORD0000279,P00168,2,456.39,0.15,505.04
OI00000571,ORD0000279,P00877,2,1313.93,0.05,1200.0
OI00000572,ORD0000279,P01716,1,219.33,0.0,154.89
OI00000573,ORD0000280,P01801,10,1425.4,0.15,1114.84
OI00000574,ORD0000280,P00722,3,442.61,0.0,339.63
OI00000575,ORD0000280,P00226,1,1148.93,0.0,979.98
OI00000576,ORD0000280,P01771,2,1512.08,0.05,1165.18
OI00000577,ORD0000281,P01799,2,3295.41,0.0,1831.68
OI00000578,ORD0000282,P01968,8,3496.85,0.3,2400.11
OI00000579,ORD0000283,P00855,1,1699.98,0.15,1232.51
OI00000580,ORD0000284,P00912,4,303.11,0.0,239.45
OI00000581,ORD0000285,P01752,2,1388.54,0.2,1004.25
OI00000582,ORD0000285,P01867,10,15577.13,0.1,11230.38
OI00000583,ORD0000286,P01721,1,2263.7,0.15,1763.39
OI00000584,ORD0000287,P01014,2,2686.25,0.1,2395.5
OI00000585,ORD0000288,P01596,2,581.02,0.05,420.04
OI00000586,ORD0000289,P00726,5,378.93,0.05,319.15
OI00000587,ORD0000289,P00973,1,723.9,0.05,628.97
OI00000588,ORD0000290,P00769,5,1751.76,0.1,1307.75
OI00000589,ORD0000291,P01014,3,2697.67,0.15,2395.5
OI00000590,ORD0000291,P00323,1,3841.88,0.05,2797.33
OI00000591,ORD0000291,P00208,1,684.83,0.05,381.77
OI00000592,ORD0000292,P01298,3,969.34,0.05,769.89
OI00000593,ORD0000293,P00362,2,1048.17,0.1,748.92
OI00000594,ORD0000293,P00838,5,1515.21,0.05,1076.61
OI00000595,ORD0000293,P00934,2,435.49,0.15,356.16
OI00000596,ORD0000293,P01040,5,1796.78,0.1,1118.8
OI00000597,ORD0000294,P00721,1,583.65,0.25,467.67
OI00000598,ORD0000295,P01962,6,9093.51,0.1,6642.83
OI00000599,ORD0000295,P01525,1,390.54,0.0,237.07
OI00000600,ORD0000295,P01157,3,879.87,0.25,510.99
OI00000601,ORD0000296,P00018,2,3083.97,0.0,2408.91
OI00000602,ORD0000296,P00751,8,618.38,0.15,401.66
OI00000603,ORD0000296,P00177,1,3271.43,0.3,2803.7
OI00000604,ORD0000296,P01093,3,900.06,0.0,812.26
OI00000605,ORD0000297,P00837,2,1050.94,0.0,673.66
OI00000606,ORD0000297,P01367,2,646.94,0.0,515.22
OI00000607,ORD0000297,P00798,3,2164.63,0.0,1557.53
OI00000608,ORD0000297,P01368,4,195.94,0.0,149.48
OI00000609,ORD0000297,P00094,2,2712.93,0.0,2160.0
OI00000610,ORD0000297,P00617,1,3434.9,0.1,2405.41
OI00000611,ORD0000298,P01652,1,309.0,0.25,216.37
OI00000612,ORD0000298,P00529,2,755.18,0.15,503.09
OI00000613,ORD0000298,P00308,2,4565.06,0.2,3619.04
OI00000614,ORD0000299,P01210,2,965.82,0.25,829.78
OI00000615,ORD0000299,P01723,2,171.47,0.0,102.28
OI00000616,ORD0000299,P01696,1,1683.24,0.25,1280.24
OI00000617,ORD0000300,P00845,1,2002.0,0.15,1610.69
OI00000618,ORD0000300,P00181,1,722.77,0.15,423.58
OI00000619,ORD0000301,P01471,1,1008.77,0.1,807.44
OI00000620,ORD0000301,P00761,1,7905.92,0.0,5673.34
OI00000621,ORD0000301,P01577,2,2608.56,0.0,2069.77
OI00000622,ORD0000302,P00556,1,637.33,0.0,423.73
OI00000623,ORD0000303,P00117,10,528.59,0.0,426.7
OI00000624,ORD0000303,P01217,2,759.9,0.05,529.86
OI00000625,ORD0000304,P01946,5,267.25,0.05,251.95
OI00000626,ORD0000304,P01573,5,2472.07,0.15,1487.46
OI00000627,ORD0000305,P00119,2,634.07,0.15,454.54
OI00000628,ORD0000305,P01315,1,4740.66,0.1,3124.03
OI00000629,ORD0000305,P01926,3,542.41,0.05,359.73
OI00000630,ORD0000305,P00430,4,708.65,0.0,649.07
OI00000631,ORD0000306,P01568,2,417.52,0.05,276.74
OI00000632,ORD0000306,P01263,2,2469.13,0.1,1846.44
OI00000633,ORD0000307,P01221,1,1538.58,0.0,1260.39
OI00000634,ORD0000308,P01534,1,323.2,0.05,245.17
OI00000635,ORD0000308,P01163,1,765.54,0.0,526.41
OI00000636,ORD0000309,P00737,5,1147.62,0.0,907.94
OI00000637,ORD0000310,P00670,1,100.43,0.1,94.92
OI00000638,ORD0000311,P01099,2,230.06,0.2,204.92
OI00000639,ORD0000311,P01437,4,1172.76,0.0,746.74
OI00000640,ORD0000312,P00260,3,414.77,0.0,413.64
OI00000641,ORD0000313,P01003,3,514.08,0.05,368.57
OI00000642,ORD0000314,P00636,1,492.11,0.25,285.04
OI00000643,ORD0000315,P00831,1,2770.4,0.15,2136.32
OI00000644,ORD0000316,P01310,1,3853.11,0.0,3045.72
OI00000645,ORD0000317,P00728,2,353.49,0.15,270.56
OI00000646,ORD0000318,P01119,1,928.4,0.4,639.06
OI00000647,ORD0000318,P00184,3,1372.79,0.0,1096.22
OI00000648,ORD0000319,P01975,8,1207.87,0.05,825.51
OI00000649,ORD0000320,P01969,1,710.03,0.0,560.07
OI00000650,ORD0000320,P00817,2,1511.2,0.1,1050.9
OI00000651,ORD0000320,P00508,1,524.48,0.15,419.31
OI00000652,ORD0000320,P01598,1,474.12,0.25,374.23
OI00000653,ORD0000320,P00685,2,1486.09,0.15,993.73
OI00000654,ORD0000321,P01990,2,6399.39,0.25,4162.52
OI00000655,ORD0000321,P00168,1,525.21,0.25,505.04
OI00000656,ORD0000321,P00837,2,925.68,0.05,673.66
OI00000657,ORD0000321,P01105,3,286.28,0.0,225.27
OI00000658,ORD0000322,P00242,10,208.56,0.15,127.5
OI00000659,ORD0000322,P01255,1,5540.07,0.3,4661.44
OI00000660,ORD0000323,P01947,1,496.47,0.1,397.72
OI00000661,ORD0000324,P00705,3,820.15,0.1,578.83
OI00000662,ORD0000324,P00262,3,2045.77,0.0,1035.9
OI00000663,ORD0000325,P01497,8,1486.91,0.1,683.92
OI00000664,ORD0000325,P01022,3,3631.29,0.05,2449.06
OI00000665,ORD0000325,P00167,1,357.9,0.0,256.88
OI00000666,ORD0000326,P00312,2,829.47,0.0,651.75
OI00000667,ORD0000326,P01815,1,1252.37,0.25,823.76
OI00000668,ORD0000327,P01968,4,3704.97,0.0,2400.11
OI00000669,ORD0000327,P00345,4,1977.28,0.05,1223.25
OI00000670,ORD0000327,P00062,2,428.88,0.15,246.18
OI00000671,ORD0000328,P01091,1,1243.65,0.05,911.08
OI00000672,ORD0000328,P00068,2,1571.2,0.0,1177.28
OI00000673,ORD0000329,P00234,1,33720.36,0.4,26357.44
OI00000674,ORD0000329,P00671,1,702.51,0.15,662.99
OI00000675,ORD0000330,P00351,6,5686.46,0.0,4575.96
OI00000676,ORD0000331,P01719,2,1827.25,0.05,1254.51
OI00000677,ORD0000331,P00232,8,1686.39,0.05,953.03
OI00000678,ORD0000331,P00088,2,635.76,0.1,533.8
OI00000679,ORD0000332,P00629,8,494.65,0.25,407.33
OI00000680,ORD0000333,P00018,1,2770.22,0.15,2408.91
OI00000681,ORD0000333,P00547,4,2075.92,0.1,1584.75
OI00000682,ORD0000334,P00121,1,1027.36,0.0,653.22
OI00000683,ORD0000334,P01167,6,3906.35,0.4,2534.38
OI00000684,ORD0000334,P01064,6,290.54,0.05,171.52
OI00000685,ORD0000334,P01145,2,3533.81,0.1,2431.54
OI00000686,ORD0000335,P01201,1,950.03,0.0,621.51
OI00000687,ORD0000336,P01058,3,1423.12,0.05,952.6
OI00000688,ORD0000336,P00818,1,3588.76,0.0,3564.36
OI00000689,ORD0000337,P01010,3,1137.34,0.0,879.7
OI00000690,ORD0000338,P01158,3,1724.4,0.05,1177.91
OI00000691,ORD0000338,P01514,2,359.34,0.05,269.37
OI00000692,ORD0000338,P00208,2,651.7,0.1,381.77
OI00000693,ORD0000339,P00084,8,442.54,0.1,272.11
OI00000694,ORD0000340,P00263,2,3223.0,0.5,2072.28
OI00000695,ORD0000340,P00348,1,3153.98,0.2,2040.0
OI00000696,ORD0000340,P01445,3,3316.08,0.0,3047.72
OI00000697,ORD0000340,P01969,3,724.0,0.1,560.07
OI00000698,ORD0000340,P00995,5,1254.3,0.1,989.14
OI00000699,ORD0000341,P01805,1,1752.2,0.05,1024.52
OI00000700,ORD0000342,P01813,1,1338.59,0.2,1202.7
OI00000701,ORD0000342,P01289,1,1274.35,0.0,1014.27
OI00000702,ORD0000342,P01183,1,1598.45,0.0,1358.27
OI00000703,ORD0000342,P00078,1,652.04,0.0,433.68
OI00000704,ORD0000342,P01223,3,467.23,0.1,342.47
OI00000705,ORD0000343,P01180,3,537.02,0.0,457.08
OI00000706,ORD0000343,P00477,1,2481.59,0.05,1677.29
OI00000707,ORD0000343,P01129,1,2558.02,0.0,1650.96
OI00000708,ORD0000344,P01745,1,2542.45,0.0,1910.63
OI00000709,ORD0000344,P00135,4,1182.06,0.0,1005.31
OI00000710,ORD0000345,P01735,4,2431.76,0.0,2069.07
OI00000711,ORD0000345,P01248,2,510.45,0.1,322.42
OI00000712,ORD0000345,P00027,2,1872.51,0.0,1584.86
OI00000713,ORD0000346,P00193,1,2205.54,0.25,1609.71
OI00000714,ORD0000346,P01190,2,12539.51,0.0,8896.04
OI00000715,ORD0000346,P00377,4,781.54,0.15,558.72
OI00000716,ORD0000347,P01743,1,1826.59,0.0,1707.3
OI00000717,ORD0000347,P00125,2,2061.5,0.0,1265.1
OI00000718,ORD0000347,P01579,1,8044.45,0.05,5531.95
OI00000719,ORD0000347,P00346,1,181.31,0.15,150.54
OI00000720,ORD0000347,P00675,2,1324.63,0.25,993.9
OI00000721,ORD0000348,P01474,2,629.09,0.0,498.37
OI00000722,ORD0000349,P00783,3,3523.02,0.05,2740.7
OI00000723,ORD0000349,P01784,2,816.68,0.15,655.93
OI00000724,ORD0000350,P00578,2,651.07,0.2,496.86
OI00000725,ORD0000351,P01445,1,3084.64,0.1,3047.72
OI00000726,ORD0000351,P01658,3,1794.72,0.3,1748.64
OI00000727,ORD0000352,P01528,3,585.87,0.05,579.8
OI00000728,ORD0000353,P00604,3,976.93,0.0,809.12
OI00000729,ORD0000353,P00689,6,802.84,0.0,631.08
OI00000730,ORD0000354,P01549,4,190.55,0.1,109.35
OI00000731,ORD0000354,P01625,3,1131.52,0.0,1010.89
OI00000732,ORD0000355,P01802,1,521.27,0.05,443.75
OI00000733,ORD0000355,P00365,2,1775.29,0.05,1204.22
OI00000734,ORD0000356,P01380,4,547.07,0.1,321.46
OI00000735,ORD0000356,P00551,6,633.25,0.05,517.88
OI00000736,ORD0000357,P00578,6,609.2,0.0,496.86
OI00000737,ORD0000357,P00634,5,1594.05,0.1,1047.81
OI00000738,ORD0000357,P00747,2,1399.99,0.0,954.47
OI00000739,ORD0000358,P00095,1,1597.95,0.15,1015.07
OI00000740,ORD0000358,P01765,1,1272.32,0.0,773.21
OI00000741,ORD0000358,P01482,2,963.69,0.0,678.71
OI00000742,ORD0000359,P01830,1,2217.09,0.1,1798.51
OI00000743,ORD0000359,P00530,8,2517.89,0.3,1687.94
OI00000744,ORD0000360,P01129,2,2377.03,0.0,1650.96
OI00000745,ORD0000360,P01568,3,412.7,0.05,276.74
OI00000746,ORD0000361,P00991,2,1678.85,0.05,1360.97
OI00000747,ORD0000361,P01716,2,215.98,0.1,154.89
OI00000748,ORD0000361,P01117,4,791.16,0.25,568.68
OI00000749,ORD0000361,P01590,1,2208.41,0.2,1532.63
OI00000750,ORD0000361,P01169,2,1768.83,0.15,1220.0
OI00000751,ORD0000362,P01322,2,879.32,0.0,560.7
OI00000752,ORD0000363,P00975,1,605.48,0.3,416.42
OI00000753,ORD0000364,P01036,3,549.8,0.25,390.69
OI00000754,ORD0000365,P00468,4,141.78,0.0,94.9
OI00000755,ORD0000365,P00258,2,1633.22,0.05,1098.43
OI00000756,ORD0000366,P01444,1,1625.49,0.1,1194.88
OI00000757,ORD0000367,P00367,1,1630.54,0.5,1320.49
OI00000758,ORD0000367,P01402,8,2460.37,0.2,1855.79
OI00000759,ORD0000367,P01069,3,1409.13,0.0,937.92
OI00000760,ORD0000368,P00147,3,2169.14,0.2,1572.74
OI00000761,ORD0000368,P01149,2,913.26,0.1,428.34
OI00000762,ORD0000369,P00136,3,269.69,0.1,244.94
OI00000763,ORD0000370,P01886,4,3897.96,0.2,2848.52
OI00000764,ORD0000370,P01015,1,1354.66,0.3,1085.25
OI00000765,ORD0000370,P00486,2,489.48,0.05,348.48
OI00000766,ORD0000370,P01211,1,557.68,0.25,452.92
OI00000767,ORD0000371,P00817,1,1604.86,0.1,1050.9
OI00000768,ORD0000371,P01773,5,680.03,0.5,535.12
OI00000769,ORD0000371,P00680,6,5309.8,0.0,3778.62
OI00000770,ORD0000372,P00451,3,802.6,0.1,471.82
OI00000771,ORD0000373,P00928,1,563.61,0.0,419.58
OI00000772,ORD0000374,P00865,3,878.85,0.15,620.65
OI00000773,ORD0000375,P01192,1,453.98,0.15,298.82
OI00000774,ORD0000376,P00622,8,4761.29,0.0,4820.98
OI00000775,ORD0000377,P00411,5,478.05,0.0,382.36
OI00000776,ORD0000377,P01969,2,735.74,0.0,560.07
OI00000777,ORD0000377,P00203,2,2032.93,0.0,1589.12
OI00000778,ORD0000377,P01329,1,511.25,0.1,279.68
OI00000779,ORD0000377,P00396,10,656.52,0.0,554.78
OI00000780,ORD0000378,P01165,1,7777.57,0.05,6235.79
OI00000781,ORD0000378,P00438,8,1887.82,0.1,1049.58
OI00000782,ORD0000379,P00133,5,1384.46,0.0,679.89
OI00000783,ORD0000380,P01130,3,533.84,0.1,450.64
OI00000784,ORD0000380,P01389,2,566.54,0.1,430.69
OI00000785,ORD0000380,P01696,2,1780.34,0.1,1280.24
OI00000786,ORD0000381,P00748,3,1068.12,0.1,653.84
OI00000787,ORD0000381,P00280,1,764.33,0.5,601.06
OI00000788,ORD0000382,P01271,2,206.57,0.0,140.61
OI00000789,ORD0000382,P00520,8,299.96,0.15,251.95
OI00000790,ORD0000382,P00154,5,3547.7,0.2,2839.93
OI00000791,ORD0000382,P01083,4,251.89,0.1,300.0
OI00000792,ORD0000382,P01136,1,197.6,0.15,103.91
OI00000793,ORD0000383,P00209,1,3685.34,0.0,3190.01
OI00000794,ORD0000383,P00389,1,896.92,0.1,790.1
OI00000795,ORD0000383,P00730,2,406.7,0.0,300.02
OI00000796,ORD0000384,P01895,2,2369.97,0.15,1801.22
OI00000797,ORD0000384,P00435,2,1087.49,0.15,738.9
OI00000798,ORD0000385,P00272,5,549.74,0.0,458.63
OI00000799,ORD0000386,P00791,1,3576.04,0.15,2692.08
OI00000800,ORD0000386,P00507,10,1047.91,0.25,905.43
OI00000801,ORD0000386,P01910,2,956.48,0.2,764.39
OI00000802,ORD0000386,P00842,1,205.58,0.0,160.16
OI00000803,ORD0000386,P00494,2,733.97,0.15,622.05
OI00000804,ORD0000386,P00960,1,845.26,0.0,615.5
OI00000805,ORD0000387,P00355,1,769.75,0.0,573.49
OI00000806,ORD0000387,P01777,2,457.21,0.05,357.45
OI00000807,ORD0000387,P00328,1,2179.88,0.05,1647.46
OI00000808,ORD0000388,P01711,1,1260.51,0.25,100.0
OI00000809,ORD0000388,P00650,2,1876.02,0.25,1435.98
OI00000810,ORD0000388,P00407,1,1242.13,0.1,645.9
OI00000811,ORD0000388,P01398,2,7462.43,0.15,5640.2
OI00000812,ORD0000388,P01051,1,2290.87,0.0,1769.34
OI00000813,ORD0000389,P00903,4,1246.31,0.0,892.01
OI00000814,ORD0000390,P01725,2,106.19,0.15,76.82
OI00000815,ORD0000390,P00588,2,298.89,0.15,281.89
OI00000816,ORD0000390,P01047,2,3904.0,0.0,2768.87
OI00000817,ORD0000390,P01974,2,833.8,0.1,538.68
OI00000818,ORD0000391,P00599,2,2537.63,0.0,1995.66
OI00000819,ORD0000391,P01153,8,403.52,0.05,262.4
OI00000820,ORD0000392,P00936,1,380.67,0.0,282.69
OI00000821,ORD0000393,P00653,4,2271.9,0.1,1669.92
OI00000822,ORD0000393,P00287,1,4165.33,0.1,3339.09
OI00000823,ORD0000394,P00086,3,612.99,0.2,458.12
OI00000824,ORD0000394,P00959,1,493.4,0.1,384.95
OI00000825,ORD0000395,P01469,1,1151.52,0.1,990.67
OI00000826,ORD0000396,P01061,1,848.2,0.1,421.87
OI00000827,ORD0000396,P00594,1,3593.08,0.05,2079.17
OI00000828,ORD0000397,P00418,1,761.06,0.1,365.07
OI00000829,ORD0000397,P00167,1,355.0,0.0,256.88
OI00000830,ORD0000397,P00710,5,417.53,0.25,322.81
OI00000831,ORD0000398,P01501,2,408.66,0.0,389.17
OI00000832,ORD0000399,P00566,3,2830.55,0.0,2418.78
OI00000833,ORD0000399,P00372,2,454.24,0.05,435.13
OI00000834,ORD0000400,P01920,1,14946.8,0.0,11265.18
OI00000835,ORD0000400,P01212,8,2361.92,0.05,2009.97
OI00000836,ORD0000401,P00096,8,11197.32,0.0,7535.84
OI00000837,ORD0000402,P01771,1,1657.97,0.1,1165.18
OI00000838,ORD0000402,P01519,1,599.17,0.0,411.96
OI00000839,ORD0000402,P01271,5,198.95,0.15,140.61
OI00000840,ORD0000402,P00423,6,7382.15,0.3,4414.5
OI00000841,ORD0000403,P01226,1,305.82,0.1,236.19
OI00000842,ORD0000403,P00739,1,1081.66,0.05,914.96
OI00000843,ORD0000403,P00548,5,14299.63,0.15,11289.88
OI00000844,ORD0000404,P01385,1,1660.61,0.15,1261.97
OI00000845,ORD0000405,P00835,3,1040.6,0.0,872.94
OI00000846,ORD0000405,P01724,6,5390.62,0.1,5014.21
OI00000847,ORD0000405,P00835,3,1092.82,0.05,872.94
OI00000848,ORD0000405,P00049,2,536.3,0.15,460.9
OI00000849,ORD0000405,P00850,3,2904.01,0.0,2399.5
OI00000850,ORD0000405,P00233,1,990.74,0.4,583.27
OI00000851,ORD0000406,P00128,2,1297.38,0.0,1119.39
OI00000852,ORD0000406,P00738,2,524.47,0.15,378.91
OI00000853,ORD0000406,P00188,1,202.96,0.05,129.12
OI00000854,ORD0000406,P01001,1,726.75,0.0,520.66
OI00000855,ORD0000407,P01523,3,269.46,0.15,213.12
OI00000856,ORD0000408,P01941,1,2139.17,0.1,1866.18
OI00000857,ORD0000408,P00479,3,884.56,0.0,525.58
OI00000858,ORD0000408,P01098,4,232.14,0.0,161.23
OI00000859,ORD0000409,P00426,1,3501.42,0.15,3027.59
OI00000860,ORD0000410,P01137,2,137.94,0.05,110.49
OI00000861,ORD0000410,P01418,2,6203.15,0.05,3613.3
OI00000862,ORD0000410,P01727,1,1188.42,0.15,754.24
OI00000863,ORD0000410,P00465,1,374.42,0.0,298.55
OI00000864,ORD0000410,P01069,2,1429.58,0.15,937.92
OI00000865,ORD0000410,P00947,1,950.85,0.05,732.58
OI00000866,ORD0000411,P00512,6,4500.85,0.1,3451.37
OI00000867,ORD0000411,P00214,3,2638.32,0.15,1572.48
OI00000868,ORD0000412,P00408,2,1197.6,0.2,609.28
OI00000869,ORD0000412,P01478,1,3886.07,0.15,2816.52
OI00000870,ORD0000413,P00975,1,665.45,0.0,416.42
OI00000871,ORD0000414,P01396,1,4139.78,0.2,2930.8
