product_id,product_name,category,subcategory,brand,unit_cost,standard_price,supplier_id,launch_date
P00279,Home Appliances Product 0279,Home Appliances,Cooling,Nova,1265.21,1789.34,S0249,2021-11-20
P00280,Home Appliances Product 0280,Home Appliances,Small Appliances,Prime,601.06,830.88,S0069,2025-12-21
P00281,Electronics Product 0281,Electronics,Mobiles,Nova,323.8,579.7,S0073,2022-06-06
P00282,Electronics Product 0282,Electronics,Accessories,Urbanix,7540.77,10014.12,S0004,2022-10-28
P00283,Furniture Product 0283,Furniture,Chairs,Apex,2445.01,3272.41,S0103,2021-02-21
P00284,Furniture Product 0284,Furniture,Desks,Vertex,1759.42,2729.88,S0175,2025-09-19
P00285,Clothing Product 0285,Clothing,Men,Prime,1841.99,2135.31,S0212,2022-10-18
P00286,Office Supplies Product 0286,Office Supplies,Printing,ValueMax,330.91,439.99,S0270,2021-11-03
P00287,Electronics Product 0287,Electronics,Audio,Nova,3339.09,4305.32,S0234,2023-06-02
P00288,Furniture Product 0288,Furniture,Home Office,Nova,384.17,516.43,S0097,2024-12-12
P00289,Office Supplies Product 0289,Office Supplies,Printing,Urbanix,1027.73,1592.98,S0248,2021-05-14
P00290,Electronics Product 0290,Electronics,Mobiles,TechOne,157.12,232.92,S0059,2023-07-01
P00291,Home Appliances Product 0291,Home Appliances,Kitchen,Prime,125.48,155.9,S0063,2022-12-16
P00292,Electronics Product 0292,,Accessories,HomePro,1181.75,1649.73,S0108,2021-03-09
P00293,Accessories Product 0293,Accessories,Watches,Nova,310.41,534.31,S0162,2021-04-06
P00294,Electronics Product 0294,Electronics,Laptops,HomePro,133.49,164.17,S0061,2023-08-05
P00295,Home Appliances Product 0295,Home Appliances,Small Appliances,Nova,1474.22,2060.46,S0271,2022-12-22
P00296,Accessories Product 0296,Accessories,Travel,HomePro,7491.79,9998.17,S0082,2021-08-25
P00297,Accessories Product 0297,Accessories,Watches,Vertex,3545.8,4815.7,S0118,2021-09-10
P00298,Home Appliances Product 0298,Home Appliances,Small Appliances,TechOne,828.54,927.75,S0182,2025-01-08
P00299,Home Appliances Product 0299,Home Appliances,Kitchen,Urbanix,712.99,1210.66,S0129,2024-08-26
P00300,Clothing Product 0300,Clothing,Men,Vertex,2354.04,2915.46,S0122,2024-01-15
P00301,Home Appliances Product 0301,Home Appliances,Cleaning,Urbanix,2312.36,3685.66,S0296,2025-03-01
P00302,Electronics Product 0302,Electronics,Audio,Nova,674.2,851.11,S0131,2021-05-07
P00303,Office Supplies Product 0303,Office Supplies,Stationery,Vertex,984.13,1241.72,S0034,2024-06-09
P00304,Office Supplies Product 0304,Office Supplies,Stationery,Apex,986.58,1620.83,S0220,2024-10-05
P00305,Home Appliances Product 0305,Home Appliances,Cooling,Urbanix,1316.7,2087.98,S0212,2022-01-01
P00306,Office Supplies Product 0306,Office Supplies,Printing,Urbanix,744.93,1050.48,S0066,2023-09-06
P00307,Office Supplies Product 0307,Office Supplies,Writing,TechOne,695.87,1064.21,S0256,2024-10-31
P00308,Clothing Product 0308,Clothing,Footwear,Nova,3619.04,4769.08,S0118,2024-01-07
P00309,Furniture Product 0309,Furniture,Home Office,Prime,2939.61,4022.25,S0046,2022-04-01
P00310,Electronics Product 0310,Electronics,Audio,Vertex,1539.99,1934.27,S0052,2024-04-28
P00311,Office Supplies Product 0311,Office Supplies,Writing,Prime,4282.38,6695.47,S0215,2024-10-18
P00312,Office Supplies Product 0312,Office Supplies,Printing,Urbanix,651.75,815.36,S0065,2021-01-18
P00313,Furniture Product 0313,Furniture,Desks,Nova,3536.45,6081.77,S0141,2023-11-02
P00314,Furniture Product 0314,Furniture,Chairs,Nova,1572.21,2064.39,S0221,2023-07-10
P00315,Furniture Product 0315,Furniture,Home Office,TechOne,23007.58,31606.02,S0256,2022-11-01
P00316,Furniture Product 0316,Furniture,Desks,Nova,238.21,364.16,S0147,2021-03-22
P00317,Furniture Product 0317,Furniture,Home Office,TechOne,438.23,602.29,S0273,2021-06-02
P00318,Clothing Product 0318,Clothing,Women,ValueMax,1385.98,1824.16,S0091,2024-10-01
P00319,Furniture Product 0319,Furniture,Home Office,Prime,1308.59,1785.24,S0262,2025-02-19
P00320,Accessories Product 0320,Accessories,Bags,Urbanix,5404.0,8435.6,S0076,2023-02-05
P00321,Accessories Product 0321,Accessories,Personal Accessories,TechOne,489.76,615.05,S0020,2025-09-11
P00322,Office Supplies Product 0322,Office Supplies,Paper,ValueMax,2202.68,2966.08,S0218,2025-08-20
P00323,Furniture Product 0323,Furniture,Desks,Nova,2797.33,3837.36,S0228,2024-04-30
P00324,Office Supplies Product 0324,Office Supplies,Paper,ValueMax,1562.36,2427.76,S0278,2023-11-27
P00325,Home Appliances Product 0325,Home Appliances,Small Appliances,ValueMax,339.66,459.01,S0277,2025-10-27
P00326,Clothing Product 0326,Clothing,Women,Vertex,2693.21,4904.14,S0031,2024-01-18
P00327,Home Appliances Product 0327,Home Appliances,Small Appliances,Nova,3059.19,4102.7,S0187,2025-09-01
P00328,Office Supplies Product 0328,Office Supplies,Paper,HomePro,1647.46,2185.63,S0212,2025-11-22
P00329,Clothing Product 0329,Clothing,Men,Nova,1099.79,1472.07,S0181,2021-12-22
P00330,Furniture Product 0330,Furniture,Home Office,Apex,1296.33,1504.45,S0006,2024-04-20
P00331,Clothing Product 0331,Clothing,Men,Nova,924.66,1109.14,S0014,2024-08-27
P00332,Electronics Product 0332,Electronics,Mobiles,HomePro,1783.48,2277.56,S0202,2025-02-05
P00333,Clothing Product 0333,Clothing,Footwear,Vertex,763.09,1237.95,S0257,2022-09-30
P00334,Home Appliances Product 0334,Home Appliances,Small Appliances,Nova,376.67,513.66,S0054,2025-04-22
P00335,Electronics Product 0335,Electronics,Accessories,Nova,327.36,420.52,S0014,2023-06-09
P00336,Clothing Product 0336,Clothing,Women,Vertex,343.57,565.69,S0122,2022-12-07
P00337,Electronics Product 0337,Electronics,Accessories,Apex,861.45,1498.48,S0095,2021-10-14
P00338,Clothing Product 0338,Clothing,Women,Nova,706.07,1168.09,S0295,2022-08-10
P00339,Electronics Product 0339,Electronics,Audio,TechOne,1213.47,1488.35,S0278,2025-11-14
P00340,Accessories Product 0340,Accessories,Personal Accessories,Apex,1543.51,1980.07,S0168,2024-07-31
P00341,Electronics Product 0341,Electronics,Laptops,Urbanix,351.57,640.82,S0285,2024-08-18
P00342,Accessories Product 0342,Accessories,Watches,ValueMax,3668.12,5196.48,S0069,2025-06-23
P00343,Home Appliances Product 0343,Home Appliances,Cleaning,HomePro,694.82,918.15,S0298,2022-05-03
P00344,Clothing Product 0344,Clothing,Women,HomePro,512.01,777.94,S0135,2024-04-22
P00345,Home Appliances Product 0345,Home Appliances,Cleaning,Vertex,1223.25,1943.92,S0143,2022-11-09
P00346,Home Appliances Product 0346,Home Appliances,Cooling,HomePro,150.54,191.25,S0016,2025-03-28
P00347,Accessories Product 0347,Accessories,Bags,Apex,385.41,544.32,S0054,2023-02-11
P00348,Furniture Product 0348,Furniture,Chairs,ValueMax,2040.0,3200.78,S0059,2025-04-10
P00349,Clothing Product 0349,Clothing,Footwear,Prime,178.66,211.17,S0147,2024-09-26
P00350,Electronics Product 0350,Electronics,Mobiles,HomePro,2673.77,3668.91,S0057,2024-11-09
P00351,Clothing Product 0351,Clothing,Kids,Urbanix,4575.96,5438.25,S0031,2025-08-17
P00352,Electronics Product 0352,Electronics,Audio,Nova,686.98,829.33,S0182,2024-12-13
P00353,Clothing Product 0353,Clothing,Kids,Vertex,1263.3,1606.62,S0262,2022-08-10
P00354,Clothing Product 0354,Clothing,Women,TechOne,2507.05,3674.47,S0021,2023-08-10
P00355,Office Supplies Product 0355,Office Supplies,Paper,HomePro,573.49,752.41,S0169,2023-05-13
P00356,Office Supplies Product 0356,Office Supplies,Printing,Urbanix,2271.6,2857.93,S0289,2021-04-28
P00357,Home Appliances Product 0357,Home Appliances,Small Appliances,HomePro,444.58,613.35,S0122,2023-12-19
P00358,Home Appliances Product 0358,Home Appliances,Cleaning,Nova,628.72,744.32,S0055,2023-03-10
P00359,Office Supplies Product 0359,Office Supplies,Writing,Nova,370.74,539.55,S0024,2022-12-19
P00360,Clothing Product 0360,Clothing,Footwear,Apex,1042.75,1690.41,S0281,2021-07-20
P00361,Accessories Product 0361,Accessories,Bags,Apex,2818.97,3820.15,S0122,2023-07-10
P00362,Electronics Product 0362,Electronics,Accessories,ValueMax,748.92,998.21,S0032,2021-07-12
P00363,Electronics Product 0363,Electronics,Mobiles,TechOne,233.13,336.58,S0260,2024-03-04
P00364,Electronics Product 0364,Electronics,Accessories,Urbanix,379.12,406.41,S0241,2021-11-03
P00365,Clothing Product 0365,Clothing,Kids,TechOne,1204.22,1780.55,S0212,2021-09-22
P00366,Office Supplies Product 0366,Office Supplies,Printing,Prime,3414.15,7587.01,S0026,2023-01-03
P00367,Home Appliances Product 0367,Home Appliances,Kitchen,TechOne,1320.49,1778.99,S0025,2022-12-12
P00368,Clothing Product 0368,Clothing,Men,Vertex,604.65,814.99,S0066,2025-07-28
P00369,Furniture Product 0369,Furniture,Home Office,Nova,1692.76,2581.85,S0048,2021-05-04
P00370,Accessories Product 0370,Accessories,Personal Accessories,Nova,534.04,944.43,S0160,2022-09-30
P00371,Home Appliances Product 0371,Home Appliances,Cooling,ValueMax,519.94,822.04,S0118,2024-09-02
P00372,Furniture Product 0372,Furniture,Chairs,Nova,435.13,460.18,S0230,2022-04-01
P00373,Furniture Product 0373,Furniture,Chairs,ValueMax,3306.01,4907.53,S0031,2025-11-27
P00374,Furniture Product 0374,Furniture,Home Office,HomePro,47.28,100.0,S0219,2024-09-17
P00375,Electronics Product 0375,Electronics,Mobiles,Vertex,1779.53,2664.94,S0281,2025-09-23
P00376,Electronics Product 0376,Electronics,Audio,TechOne,638.08,754.71,S0040,2025-09-29
P00377,Accessories Product 0377,Accessories,Watches,Vertex,558.72,796.11,S0196,2021-07-19
P00378,Office Supplies Product 0378,Office Supplies,Paper,Vertex,5593.28,6518.45,S0153,2023-04-18
P00379,Office Supplies Product 0379,Office Supplies,Stationery,Apex,356.47,587.54,S0029,2024-09-20
P00380,Clothing Product 0380,Clothing,Footwear,Urbanix,501.88,607.9,S0088,2021-01-16
P00381,Office Supplies Product 0381,Office Supplies,Printing,Urbanix,761.09,1053.3,S0237,2023-04-05
P00382,Accessories Product 0382,Accessories,Bags,Vertex,1480.76,1815.15,S0261,2024-06-09
P00383,Home Appliances Product 0383,Home Appliances,Cleaning,Apex,605.28,771.41,S0111,2024-12-18
P00384,Office Supplies Product 0384,Office Supplies,Writing,Nova,144.58,248.69,S0032,2023-01-28
P00385,Furniture Product 0385,Furniture,Desks,Vertex,363.36,504.91,S0074,2025-04-25
P00386,Accessories Product 0386,Accessories,Personal Accessories,Apex,3396.54,4321.73,S0254,2024-05-14
P00387,Clothing Product 0387,Clothing,Women,Prime,1092.11,1293.17,S0171,2021-03-25
P00388,Accessories Product 0388,Accessories,Bags,HomePro,1727.97,1884.02,S0130,2022-05-22
P00389,Electronics Product 0389,Electronics,Mobiles,Vertex,790.1,923.95,S0005,2021-01-05
P00390,Home Appliances Product 0390,Home Appliances,Cooling,HomePro,446.04,620.53,S0235,2021-07-17
P00391,Clothing Product 0391,Clothing,Men,TechOne,4059.21,6423.04,S0140,2022-09-21
P00392,Electronics Product 0392,Electronics,Accessories,Prime,781.44,994.15,S0164,2025-12-19
P00393,Clothing Product 0393,Clothing,Men,Urbanix,441.31,770.24,S0254,2024-07-10
P00394,Clothing Product 0394,Clothing,Men,Apex,2879.18,3591.12,S0169,2021-09-27
P00395,Electronics Product 0395,Electronics,Audio,Apex,439.26,582.73,S0279,2022-12-19
P00396,Office Supplies Product 0396,Office Supplies,Writing,Nova,554.78,662.06,S0168,2025-09-11
P00397,Home Appliances Product 0397,Home Appliances,Cleaning,Apex,764.91,1212.36,S0103,2022-02-04
P00398,Furniture Product 0398,Furniture,Desks,Vertex,624.47,1200.32,S0277,2023-11-17
P00399,Office Supplies Product 0399,Office Supplies,Stationery,Apex,1409.76,1555.71,S0193,2023-04-27
P00400,Office Supplies Product 0400,Office Supplies,Writing,ValueMax,7430.62,9718.11,S0229,2024-10-19
P00401,Furniture Product 0401,Furniture,Desks,Apex,1013.69,1679.62,S0069,2024-10-05
P00402,Accessories Product 0402,Accessories,Bags,TechOne,97.34,111.28,S0202,2025-03-01
P00403,Home Appliances Product 0403,Home Appliances,Cleaning,Urbanix,1119.75,1663.0,S0169,2021-08-06
P00404,Electronics Product 0404,Electronics,Accessories,ValueMax,757.59,1246.33,S0032,2023-04-09
P00405,Accessories Product 0405,Accessories,Watches,TechOne,905.1,1253.29,S0077,2024-06-16
P00406,Home Appliances Product 0406,Home Appliances,Small Appliances,ValueMax,1035.81,1534.6,S0274,2023-02-04
P00407,Furniture Product 0407,Furniture,Desks,HomePro,645.9,1166.07,S0172,2024-05-02
P00408,Home Appliances Product 0408,Home Appliances,Kitchen,HomePro,609.28,1138.5,S0233,2024-03-06
P00409,Electronics Product 0409,Electronics,Mobiles,Apex,1630.86,2215.25,S0052,2022-11-08
P00410,Accessories Product 0410,Accessories,Watches,ValueMax,546.57,697.84,S0066,2021-07-02
P00411,Clothing Product 0411,Clothing,Men,TechOne,382.36,465.16,S0283,2025-11-06
P00412,Clothing Product 0412,Clothing,Kids,Prime,15606.97,24682.71,S0127,2025-02-16
P00413,Electronics Product 0413,Electronics,Mobiles,Nova,508.63,586.53,S0267,2025-06-21
P00414,Accessories Product 0414,Accessories,Personal Accessories,Nova,1001.77,1326.39,S0243,2022-07-02
P00415,Electronics Product 0415,Electronics,Mobiles,Vertex,193.55,268.92,S0102,2022-07-31
P00416,Furniture Product 0416,Furniture,Desks,Nova,1052.02,1348.23,S0285,2022-08-14
P00417,Electronics Product 0417,electronics,Mobiles,Vertex,331.31,471.94,S0233,2021-02-26
P00418,Home Appliances Product 0418,Home Appliances,Kitchen,Nova,365.07,770.93,S0039,2021-11-06
P00419,Electronics Product 0419,Electronics,Audio,ValueMax,2532.47,3412.3,S0029,2022-07-17
P00420,Accessories Product 0420,Accessories,Bags,Nova,1488.18,1923.86,S0038,2025-12-07
P00421,Clothing Product 0421,Clothing,Kids,HomePro,1331.44,2118.55,S0223,2022-01-09
P00422,Electronics Product 0422,Electronics,Accessories,Urbanix,144.14,204.15,S0043,2023-07-16
P00423,Electronics Product 0423,Electronics,Accessories,Vertex,4414.5,7532.42,S0085,2023-09-26
P00424,Electronics Product 0424,Electronics,Mobiles,HomePro,260.0,364.38,S0131,2022-10-19
P00425,Clothing Product 0425,Clothing,Women,ValueMax,4177.18,5533.84,S0041,2025-08-04
P00426,Home Appliances Product 0426,Home Appliances,Small Appliances,TechOne,3027.59,3332.98,S0100,2021-06-20
P00427,Furniture Product 0427,Furniture,Desks,ValueMax,1906.63,2137.54,S0204,2025-05-08
P00428,Home Appliances Product 0428,Home Appliances,Cleaning,Apex,466.24,510.35,S0292,2024-09-19
P00429,Electronics Product 0429,Electronics,Accessories,HomePro,966.41,1396.42,S0141,2022-07-13
P00430,Home Appliances Product 0430,Home Appliances,Small Appliances,Vertex,649.07,749.31,S0225,2024-11-02
P00431,Accessories Product 0431,Accessories,Travel,TechOne,746.7,1235.36,S0160,2023-02-22
P00432,Home Appliances Product 0432,Home Appliances,Kitchen,HomePro,679.49,934.68,S0140,2025-11-07
P00433,Clothing Product 0433,Clothing,Footwear,Urbanix,117.88,156.25,S0157,2021-03-08
P00434,Home Appliances Product 0434,Home Appliances,Kitchen,Urbanix,3000.51,3684.39,S0288,2021-02-24
P00435,Electronics Product 0435,Electronics,Audio,Apex,738.9,1106.51,S0018,2023-09-21
P00436,Electronics Product 0436,Electronics,Accessories,Nova,598.91,738.98,S0155,2025-08-27
P00437,Electronics Product 0437,Electronics,Audio,TechOne,567.74,685.23,S0016,2021-04-26
P00438,Office Supplies Product 0438,Office Supplies,Printing,Urbanix,1049.58,1717.35,S0263,2024-11-20
P00439,Home Appliances Product 0439,Home Appliances,Cleaning,Nova,340.98,490.94,S0181,2025-09-09
P00440,Clothing Product 0440,Clothing,Women,Urbanix,94.81,125.83,S0015,2023-06-07
P00441,Home Appliances Product 0441,Home Appliances,Cleaning,TechOne,1200.54,1803.0,S0188,2025-05-02
P00442,Electronics Product 0442,Electronics,Mobiles,Urbanix,1470.33,2016.62,S0131,2024-10-13
P00443,Clothing Product 0443,Clothing,Kids,Apex,679.83,982.84,S0015,2022-01-26
P00444,Electronics Product 0444,Electronics,Mobiles,TechOne,309.06,380.76,S0294,2025-04-08
P00445,Furniture Product 0445,Furniture,Storage,Nova,685.92,1311.61,S0114,2024-06-30
P00446,Clothing Product 0446,Clothing,Women,TechOne,218.6,277.42,S0008,2021-01-23
P00447,Accessories Product 0447,Accessories,Watches,Urbanix,246.76,429.6,S0184,2023-11-03
P00448,Clothing Product 0448,Clothing,Men,HomePro,424.2,566.44,S0113,2024-04-09
P00449,Electronics Product 0449,Electronics,Audio,Vertex,1811.92,2790.61,S0198,2025-01-02
P00450,Clothing Product 0450,Clothing,Footwear,Vertex,548.26,835.03,S0049,2024-11-08
P00451,Electronics Product 0451,Electronics,Accessories,TechOne,471.82,766.79,S0249,2023-05-19
P00452,Accessories Product 0452,Accessories,Watches,TechOne,6898.45,8474.1,S0127,2022-06-30
P00453,Clothing Product 0453,Clothing,Women,ValueMax,1062.55,1707.08,S0127,2021-12-16
P00454,Electronics Product 0454,Electronics,Audio,HomePro,918.51,1684.24,S0242,2021-06-12
P00455,Electronics Product 0455,Electronics,Audio,Prime,626.71,829.13,S0165,2024-03-13
P00456,Electronics Product 0456,Electronics,Laptops,Vertex,480.21,660.97,S0001,2025-10-18
P00457,Accessories Product 0457,Accessories,Personal Accessories,Urbanix,105.44,134.78,S0174,2021-05-27
P00458,Office Supplies Product 0458,Office Supplies,Stationery,HomePro,2417.46,3161.55,S0194,2024-07-06
P00459,Home Appliances Product 0459,Home Appliances,Kitchen,Urbanix,1049.98,1878.8,S0094,2023-12-03
P00460,Clothing Product 0460,Clothing,Kids,Prime,833.05,1003.16,S0055,2021-11-10
P00461,Clothing Product 0461,Clothing,Men,Vertex,862.23,1046.13,S0017,2022-01-24
P00462,Electronics Product 0462,Electronics,Mobiles,Prime,1425.37,2505.44,S0254,2022-06-04
P00463,Accessories Product 0463,Accessories,Personal Accessories,Vertex,169.22,253.5,S0002,2024-06-04
P00464,Furniture Product 0464,Furniture,Storage,Nova,344.59,665.27,S0176,2022-06-30
P00465,Clothing Product 0465,Clothing,Women,Vertex,298.55,385.2,S0251,2025-02-20
P00466,Clothing Product 0466,Clothing,Men,Apex,5061.53,7055.66,S0106,2022-11-06
P00467,Clothing Product 0467,Clothing,Footwear,Urbanix,2293.1,2880.54,S0061,2021-07-19
P00468,Accessories Product 0468,Accessories,Travel,Nova,94.9,132.61,S0215,2021-06-24
P00469,Electronics Product 0469,Electronics,Accessories,Apex,239.65,264.1,S0190,2023-01-01
P00470,Office Supplies Product 0470,Office Supplies,Writing,Vertex,695.41,1051.25,S0005,2023-01-15
P00471,Office Supplies Product 0471,Office Supplies,Paper,Nova,521.96,748.17,S0174,2024-08-31
P00472,Office Supplies Product 0472,Office Supplies,Printing,Vertex,234.82,319.16,S0001,2023-05-24
P00473,Electronics Product 0473,Electronics,Mobiles,Prime,6452.49,8390.36,S0120,2021-10-26
P00474,Electronics Product 0474,Electronics,Laptops,ValueMax,1344.16,1640.27,S0092,2022-01-25
P00475,Furniture Product 0475,Furniture,Home Office,Vertex,1267.97,1929.26,S0251,2023-10-31
P00476,Furniture Product 0476,Furniture,Desks,Urbanix,508.84,600.68,S0294,2022-09-02
P00477,Office Supplies Product 0477,Office Supplies,Printing,Vertex,1677.29,2470.93,S0210,2024-05-11
P00478,Clothing Product 0478,Clothing,Women,Urbanix,428.64,820.28,S0221,2025-08-12
P00479,Clothing Product 0479,Clothing,Footwear,HomePro,525.58,903.91,S0007,2022-10-10
P00480,Office Supplies Product 0480,Office Supplies,Writing,Urbanix,1946.58,2210.73,S0020,2023-10-05
P00481,Office Supplies Product 0481,Office Supplies,Paper,HomePro,184.44,235.35,S0234,2025-02-27
P00482,Electronics Product 0482,Electronics,Mobiles,ValueMax,4076.23,5926.0,S0129,2022-01-19
P00483,Clothing Product 0483,Clothing,Footwear,ValueMax,1061.39,1440.1,S0153,2023-07-21
P00484,Furniture Product 0484,Furniture,Chairs,Apex,3758.18,4320.04,S0208,2022-07-12
P00485,Electronics Product 0485,Electronics,Mobiles,HomePro,283.08,409.39,S0105,2024-02-19
P00486,Office Supplies Product 0486,Office Supplies,Paper,ValueMax,348.48,476.71,S0205,2024-09-18
P00487,Office Supplies Product 0487,Office Supplies,Writing,TechOne,202.22,375.47,S0219,2021-09-15
P00488,Furniture Product 0488,Furniture,Desks,Urbanix,1164.17,1541.29,S0073,2021-12-09
