order_id,order_date,customer_id,region_id,channel_id,payment_method,order_status
ORD0000411,2025-09-15,C02595,R01,CH03,UPI,Completed
ORD0000412,2025-08-30,C04502,R04,CH02,UPI,Completed
ORD0000413,2024-04-01,C00237,R04,CH04,Net Banking,Returned
ORD0000414,2026-03-19,C05320,R04,CH03,Credit Card,Completed
ORD0000415,2024-01-30,C05648,R07,CH02,UPI,Completed
ORD0000416,2024-08-31,C06446,R01,CH01,Credit Card,Returned
ORD0000417,2024-05-25,C05610,R03,CH03,Debit Card,Completed
ORD0000418,2025-12-02,C07037,R01,CH02,UPI,Partially Returned
ORD0000419,2024-07-19,C04241,R03,CH03,Debit Card,Completed
ORD0000420,2026-04-01,C08775,R03,CH01,Credit Card,Completed
ORD0000421,2025-09-05,C09498,R01,CH03,Credit Card,Completed
ORD0000422,2024-02-06,C04379,R02,CH01,COD,Completed
ORD0000423,2024-01-06,C05510,R02,CH04,Wallet,Completed
ORD0000424,2024-02-22,C08245,R02,CH01,Net Banking,Returned
ORD0000425,2025-07-17,C06129,R02,CH03,Debit Card,Completed
ORD0000426,2025-12-19,C01118,R03,CH03,Credit Card,Completed
ORD0000427,2024-08-29,C04793,R01,CH04,COD,Completed
ORD0000428,2026-01-29,C01420,R03,CH01,UPI,Completed
ORD0000429,2024-02-28,C04072,R02,CH01,Cash,Completed
ORD0000430,2025-12-19,C09220,R01,CH03,Cash,Completed
ORD0000431,2026-04-19,C02307,R02,CH01,COD,Completed
ORD0000432,2025-11-29,C02225,R02,CH02,Debit Card,Completed
ORD0000433,2025-10-12,C01293,R02,CH04,Wallet,Completed
ORD0000434,2026-01-18,C01407,R03,CH01,Wallet,Returned
ORD0000435,2024-02-10,C00736,R03,CH01,Net Banking,Completed
ORD0000436,2024-07-23,C09416,R02,CH02,Debit Card,Completed
ORD0000437,2024-05-06,C02094,R01,CH01,UPI,Completed
ORD0000438,2025-04-05,C08822,R04,CH01,Credit Card,Completed
ORD0000439,2025-11-12,C04232,R07,CH03,UPI,Completed
ORD0000440,2025-08-10,C00460,R02,CH01,Credit Card,Completed
ORD0000441,2026-01-31,C01409,R05,CH04,Cash,Completed
ORD0000442,2024-06-05,C05529,R02,CH02,Debit Card,Completed
ORD0000443,2025-11-05,C06873,R04,CH03,Credit Card,Completed
ORD0000444,2024-07-14,C04129,R05,CH01,Wallet,Completed
ORD0000445,2024-09-30,C09959,R04,CH02,Credit Card,Completed
ORD0000446,2025-10-20,C00697,R03,CH01,UPI,Completed
ORD0000447,2026-06-11,C08453,R01,CH01,UPI,Completed
ORD0000448,2025-07-23,C08208,R04,CH01,Net Banking,Completed
ORD0000449,2024-02-25,C00515,R04,CH04,Net Banking,Returned
ORD0000450,2025-07-27,C03696,R04,CH01,Credit Card,Completed
ORD0000451,2024-02-13,C02319,R02,CH03,COD,Completed
ORD0000452,2026-03-06,C05633,R04,CH02,Wallet,Returned
ORD0000453,2025-10-20,C05048,R05,CH03,COD,Completed
ORD0000454,2024-06-24,C08502,R03,CH03,COD,Completed
ORD0000455,2024-04-02,C09222,R04,CH02,Net Banking,Pending
ORD0000456,2024-07-04,C04918,R02,CH03,Cash,Completed
ORD0000457,2026-06-11,C07042,R01,CH01,Debit Card,Completed
ORD0000458,2025-02-18,C06989,R07,CH01,UPI,Completed
ORD0000459,2025-12-07,C09613,R02,CH02,UPI,Completed
ORD0000460,2025-08-17,C00135,R02,CH02,UPI,Completed
ORD0000461,2025-06-13,C01431,R02,CH02,Cash,Completed
ORD0000462,2024-05-27,C04422,R01,CH01,Cash,Completed
ORD0000463,2026-05-07,C09950,R02,CH01,Credit Card,Completed
ORD0000464,2024-10-21,C00132,R02,CH01,Net Banking,Completed
ORD0000465,2025-06-19,C06149,R02,CH02,UPI,Partially Returned
ORD0000466,2025-10-13,C04502,R04,CH01,Credit Card,Completed
ORD0000467,2025-08-29,C00038,R02,CH01,Net Banking,Completed
ORD0000468,2026-05-02,C03686,R07,CH03,COD,Completed
ORD0000469,2024-05-30,C09493,R06,CH02,Credit Card,Completed
ORD0000470,2025-04-09,C00663,R01,CH02,Debit Card,Cancelled
ORD0000471,2024-12-27,C05476,R01,CH01,COD,Completed
ORD0000472,2025-03-06,C06445,R07,CH02,Cash,Completed
ORD0000473,2024-04-30,C08955,R02,CH02,UPI,Completed
ORD0000474,2024-05-15,C02602,R02,CH01,Credit Card,Completed
ORD0000475,2024-10-05,C06103,R05,CH04,COD,Completed
ORD0000476,2024-10-23,C05876,R02,CH03,UPI,Completed
ORD0000477,2025-01-18,C08372,R02,CH02,UPI,Completed
ORD0000478,2025-07-22,C07509,R02,CH04,UPI,Cancelled
ORD0000479,2025-08-15,C05699,R05,CH03,Credit Card,Completed
ORD0000480,2025-01-01,C07082,R05,CH03,Debit Card,Completed
ORD0000481,2024-12-30,C08805,R03,CH03,Debit Card,Completed
ORD0000482,2024-08-08,C00275,R03,CH01,UPI,Completed
ORD0000483,2025-06-29,C02490,R02,CH02,UPI,Completed
ORD0000484,2024-10-31,C02203,R02,CH03,UPI,Cancelled
ORD0000485,2024-02-06,C06506,R07,CH01,Credit Card,Completed
ORD0000486,2025-01-08,C04089,R07,CH03,UPI,Completed
ORD0000487,2025-03-06,C03659,R06,CH04,Net Banking,Completed
ORD0000488,2024-08-16,C06749,R04,CH01,UPI,Completed
ORD0000489,2025-06-13,C07166,R04,CH02,COD,Completed
ORD0000490,2025-06-06,C06461,R07,CH01,COD,Completed
ORD0000491,2025-10-14,C09550,R01,CH03,UPI,Returned
ORD0000492,2025-08-28,C07413,R07,CH01,UPI,Completed
ORD0000493,2025-09-01,C07688,R02,CH03,Net Banking,Completed
ORD0000494,2024-10-30,C03175,R03,CH04,Debit Card,Completed
ORD0000495,2025-12-10,C09512,R04,CH02,COD,Completed
ORD0000496,2025-05-21,C02848,R07,CH01,UPI,Completed
ORD0000497,2025-01-22,C08227,R03,CH01,UPI,Partially Returned
ORD0000498,2025-08-06,C05523,R04,CH02,Credit Card,Completed
ORD0000499,2024-11-28,C04018,R04,CH01,Wallet,Completed
ORD0000500,2025-04-14,C01928,R03,CH02,Net Banking,Completed
ORD0000501,2025-11-06,C03701,R06,CH02,COD,Completed
ORD0000502,2026-03-08,C03585,R02,CH01,Net Banking,Completed
ORD0000503,2026-04-12,C07946,R07,CH04,Credit Card,Completed
ORD0000504,2025-04-04,C07329,R01,CH01,Cash,Completed
ORD0000505,2025-04-22,C01330,R01,CH01,COD,Cancelled
ORD0000506,2025-12-18,C08782,R01,CH03,UPI,Completed
ORD0000507,2024-10-29,C08853,R01,CH03,UPI,Completed
ORD0000508,2026-01-17,C01678,R04,CH03,UPI,Completed
ORD0000509,2025-03-26,C08464,R05,CH01,Debit Card,Completed
ORD0000510,2024-04-27,C03445,R06,CH01,Net Banking,Completed
ORD0000511,2024-03-14,C04703,R04,CH01,COD,Returned
ORD0000512,2026-01-22,C07664,R02,CH02,Debit Card,Completed
ORD0000513,2024-02-26,C08715,R07,CH01,UPI,Partially Returned
ORD0000514,2024-10-07,C03936,R07,CH01,COD,Completed
ORD0000515,2024-11-11,C03261,R07,CH01,UPI,Completed
ORD0000516,2024-06-24,C04918,R02,CH01,Debit Card,Completed
ORD0000517,2024-10-29,C01838,R04,CH02,COD,Completed
ORD0000518,2025-11-10,C07177,R01,CH02,UPI,Completed
ORD0000519,2024-01-16,C09701,R07,CH03,COD,Completed
ORD0000520,2026-01-07,C00002,R04,CH01,Net Banking,Partially Returned
ORD0000521,2026-02-05,C04135,R02,CH01,Debit Card,Completed
ORD0000522,2024-12-06,C03094,R03,CH02,Net Banking,Completed
ORD0000523,2024-06-04,C08663,R01,CH01,Wallet,Completed
ORD0000524,2025-07-12,C06857,R07,CH03,UPI,Completed
ORD0000525,2024-05-01,C05689,R03,CH01,UPI,Completed
ORD0000526,2024-12-01,C08034,R04,CH02,Debit Card,Completed
ORD0000527,2026-05-20,C02148,R01,CH01,Debit Card,Completed
ORD0000528,2026-06-26,C00915,R01,CH01,COD,Returned
ORD0000529,2025-11-29,C03057,R02,CH01,UPI,Completed
ORD0000530,2024-10-27,C06944,R02,CH03,Debit Card,Completed
ORD0000531,2025-10-05,C04350,R05,CH03,Debit Card,Completed
ORD0000532,2025-10-17,C06219,R01,CH01,UPI,Completed
ORD0000533,2024-12-17,C02496,R02,CH01,Net Banking,Completed
ORD0000534,2025-08-21,C00609,R03,CH02,Wallet,Completed
ORD0000535,2024-01-12,C02006,R06,CH01,COD,Completed
ORD0000536,2024-07-30,C09881,R07,CH02,Wallet,Completed
ORD0000537,2025-04-26,C05675,R02,CH03,Credit Card,Completed
ORD0000538,2024-06-14,C06635,R03,CH02,COD,Completed
ORD0000539,2024-06-17,C06359,R02,CH03,UPI,Completed
ORD0000540,2026-01-16,C00688,R03,CH01,COD,Completed
ORD0000541,2026-06-20,C01099,R05,CH03,COD,Completed
ORD0000542,2025-05-27,C09203,R04,CH01,UPI,Cancelled
ORD0000543,2026-01-19,C06331,R04,CH02,Cash,Completed
ORD0000544,2026-06-21,C08911,R04,CH01,Net Banking,Partially Returned
ORD0000545,2024-05-23,C07579,R07,CH04,Credit Card,Completed
ORD0000546,2025-02-07,C09977,R03,CH01,Wallet,Completed
ORD0000547,2024-12-20,C03419,R07,CH03,Wallet,Completed
ORD0000548,2024-03-22,C02753,R05,CH01,Debit Card,Returned
ORD0000549,2025-11-19,C04002,R04,CH02,Net Banking,Completed
ORD0000550,2025-01-24,C04868,R07,CH03,Wallet,Completed
ORD0000551,2025-03-01,C03915,R04,CH01,Net Banking,Completed
ORD0000552,2024-06-01,C03894,R02,CH01,Debit Card,Completed
ORD0000553,2024-07-01,C05862,R07,CH03,Wallet,Completed
ORD0000554,2026-03-29,C02449,R02,CH01,Debit Card,Completed
ORD0000555,2024-02-15,C06219,R01,CH01,UPI,Completed
ORD0000556,2024-08-23,C04089,R07,CH01,COD,Cancelled
ORD0000557,2024-10-14,C04422,R01,CH01,Credit Card,Completed
ORD0000558,2025-03-22,C07002,R02,CH03,Debit Card,Completed
ORD0000559,2025-06-27,C08774,R03,CH01,COD,Completed
ORD0000560,2025-03-25,C08230,R02,CH01,UPI,Completed
ORD0000561,2024-03-26,C07889,R03,CH01,Debit Card,Completed
ORD0000562,2024-09-03,C06761,R07,CH04,UPI,Completed
ORD0000563,2026-01-24,C06553,R05,CH03,Wallet,Completed
ORD0000564,2025-08-18,C02612,R05,CH03,Debit Card,Completed
ORD0000565,2025-08-29,C07816,R04,CH01,UPI,Completed
ORD0000566,2025-09-20,C01779,R04,CH02,UPI,Completed
ORD0000567,2025-11-24,C03624,R05,CH02,Net Banking,Completed
ORD0000568,2024-02-28,C09146,R03,CH02,UPI,Cancelled
ORD0000569,2024-12-02,C00219,R02,CH01,Credit Card,Completed
ORD0000570,2025-05-11,C05190,R02,CH02,UPI,Completed
ORD0000571,2024-11-14,C02132,R03,CH03,UPI,Partially Returned
ORD0000572,2026-01-25,C02354,R02,CH01,Net Banking,Partially Returned
ORD0000573,2025-03-14,C02928,R02,CH01,COD,Completed
ORD0000574,2025-11-27,C07758,R07,CH03,Cash,Completed
ORD0000575,2026-02-01,C00682,R01,CH01,Credit Card,Returned
ORD0000576,2025-04-05,C07599,R04,CH04,COD,Completed
ORD0000577,2026-03-31,C04852,R03,CH01,Debit Card,Completed
ORD0000578,2025-06-28,C02381,R05,CH04,COD,Completed
ORD0000579,2026-01-30,C05674,R02,CH01,COD,Completed
ORD0000580,2024-11-15,C01928,R03,CH01,COD,Completed
ORD0000581,2025-03-30,C08639,R02,CH04,Credit Card,Completed
ORD0000582,2025-05-02,C07659,R01,CH04,Credit Card,Pending
ORD0000583,2024-04-16,C03056,R02,CH03,COD,Completed
ORD0000584,2024-12-24,C01195,R06,CH04,Credit Card,Partially Returned
ORD0000585,2026-04-08,C09492,R02,CH01,Cash,Completed
ORD0000586,2025-08-11,C08794,R03,CH01,COD,Completed
ORD0000587,2024-06-28,C04581,R03,CH03,Debit Card,Completed
ORD0000588,2024-11-14,C07004,R02,CH01,UPI,Completed
ORD0000589,2024-07-12,C07027,R02,CH01,Wallet,Returned
ORD0000590,2024-01-26,C03025,R04,CH03,COD,Completed
ORD0000591,2026-04-19,C04859,R07,CH01,COD,Completed
ORD0000592,2025-02-07,C01221,R07,CH03,Cash,Completed
ORD0000593,2024-10-25,C08097,R07,CH02,COD,Returned
ORD0000594,2025-07-09,C02716,R07,CH01,COD,Partially Returned
ORD0000595,2024-01-08,C06990,R07,CH01,Net Banking,Completed
ORD0000596,2024-10-05,C04785,R03,CH03,UPI,Completed
ORD0000597,2025-10-15,C03981,R07,CH03,UPI,Completed
ORD0000598,2025-08-14,C00827,R02,CH01,Credit Card,Completed
ORD0000599,2026-06-12,C01427,R07,CH01,UPI,Completed
ORD0000600,2025-07-31,C07659,R01,CH01,UPI,Completed
ORD0000601,2025-03-09,C09176,R01,CH03,Debit Card,Completed
ORD0000602,2025-11-23,C09992,R04,CH01,UPI,Cancelled
ORD0000603,2026-03-25,C03177,R05,CH01,COD,Completed
ORD0000604,2025-10-27,C00175,R01,CH01,UPI,Completed
ORD0000605,2026-05-25,C03060,R01,CH04,Credit Card,Completed
ORD0000606,2025-12-06,C05153,R02,CH03,Credit Card,Completed
ORD0000607,2026-02-16,C09845,R01,CH02,Wallet,Completed
ORD0000608,2024-04-25,C02891,R01,CH04,Debit Card,Completed
ORD0000609,2025-11-03,C05293,R05,CH02,UPI,Completed
ORD0000610,2025-01-30,C09284,R01,CH02,Debit Card,Completed
ORD0000611,2025-05-25,C00193,R01,CH01,Net Banking,Completed
ORD0000612,2025-09-03,C00237,R04,CH01,COD,Returned
ORD0000613,2026-05-31,C03143,R01,CH01,UPI,Completed
ORD0000614,2026-06-15,C06640,R04,CH01,COD,Completed
ORD0000615,2024-10-12,C02436,R02,CH01,COD,Completed
ORD0000616,2025-11-04,C06873,R04,CH01,Credit Card,Completed
ORD0000617,2025-11-15,C07341,R02,CH01,COD,Completed
ORD0000618,2024-11-19,C00922,R05,CH02,Net Banking,Completed
ORD0000619,2024-05-05,C07158,R02,CH03,Credit Card,Completed
ORD0000620,2024-02-11,C02082,R01,CH01,UPI,Completed
ORD0000621,2025-12-03,C09506,R02,CH01,UPI,Completed
ORD0000622,2025-03-22,C06419,R06,CH03,COD,Completed
ORD0000623,2026-06-16,C08061,R02,CH01,Credit Card,Completed
ORD0000624,2025-02-25,C00571,R04,CH02,Cash,Completed
ORD0000625,2026-06-08,C00988,R07,CH02,COD,Completed
ORD0000626,2025-01-01,C06212,R03,CH03,Wallet,Completed
ORD0000627,2025-12-14,C02731,R07,CH02,Credit Card,Completed
ORD0000628,2024-03-27,C07901,R04,CH03,Credit Card,Completed
ORD0000629,2025-05-27,C00287,R07,CH01,Wallet,Partially Returned
ORD0000630,2025-12-19,C04422,R01,CH01,UPI,Completed
ORD0000631,2026-04-16,C07239,R02,CH01,UPI,Completed
ORD0000632,2026-01-02,C06723,R04,CH02,UPI,Completed
ORD0000633,2024-02-07,C06511,R03,CH02,COD,Completed
ORD0000634,2024-12-06,C05882,R07,CH01,COD,Pending
ORD0000635,2024-02-19,C01763,R01,CH02,COD,Partially Returned
ORD0000636,2024-04-20,C09661,R04,CH04,Credit Card,Returned
ORD0000637,2025-09-25,C05432,R04,CH03,COD,Completed
ORD0000638,2025-10-22,C00716,R01,CH01,UPI,Completed
ORD0000639,2025-11-30,C01233,R01,CH03,UPI,Completed
ORD0000640,2026-02-15,C03435,R07,CH03,UPI,Completed
ORD0000641,2025-11-08,C07214,R02,CH02,UPI,Completed
ORD0000642,2025-12-19,C00165,R02,CH04,Debit Card,Completed
ORD0000643,2024-02-19,C01893,R02,CH01,UPI,Completed
ORD0000644,2024-08-25,C02381,R05,CH01,Debit Card,Completed
ORD0000645,2025-08-02,C02202,R02,CH01,UPI,Completed
ORD0000646,2026-02-07,C08955,R02,CH01,UPI,Completed
ORD0000647,2024-01-05,C09032,R02,CH03,Debit Card,Completed
ORD0000648,2025-04-16,C03481,R04,CH01,Credit Card,Cancelled
ORD0000649,2025-09-27,C07786,R03,CH02,COD,Completed
ORD0000650,2024-01-30,C02353,R07,CH02,Debit Card,Returned
ORD0000651,2024-12-25,C00828,R07,CH01,Debit Card,Completed
ORD0000652,2026-03-17,C02144,R05,CH01,COD,Completed
ORD0000653,2025-09-21,C02954,R02,CH02,Cash,Completed
ORD0000654,2024-08-28,C02379,R01,CH03,Net Banking,Completed
ORD0000655,2026-02-02,C01105,R01,CH01,Credit Card,Cancelled
ORD0000656,2024-11-20,C03159,R02,CH03,Credit Card,Returned
ORD0000657,2026-02-02,C09844,R02,CH03,COD,Completed
ORD0000658,2024-10-19,C02700,R06,CH03,Credit Card,Completed
ORD0000659,2025-07-01,C06384,R03,CH01,Cash,Returned
ORD0000660,2024-12-23,C07923,R05,CH01,UPI,Completed
ORD0000661,2024-10-03,C02363,R02,CH04,Debit Card,Completed
ORD0000662,2026-03-08,C08245,R02,CH01,Credit Card,Completed
ORD0000663,2024-07-08,C07889,R03,CH01,Credit Card,Completed
ORD0000664,2024-03-27,C03341,R04,CH01,COD,Completed
ORD0000665,2024-11-16,C08985,R02,CH03,Credit Card,Completed
ORD0000666,2025-10-25,C04980,R02,CH01,Credit Card,Completed
ORD0000667,2025-12-23,C05432,R04,CH03,Debit Card,Completed
ORD0000668,2026-06-29,C09331,R02,CH03,Debit Card,Completed
ORD0000669,2024-10-17,C00269,R01,CH01,Cash,Completed
ORD0000670,2024-12-30,C08257,R03,CH01,COD,Completed
ORD0000671,2024-05-18,C00788,R04,CH01,Credit Card,Completed
ORD0000672,2025-06-16,C00353,R02,CH04,UPI,Completed
ORD0000673,2026-06-28,C06441,R02,CH03,COD,Completed
ORD0000674,2025-10-14,C00916,R02,CH02,Credit Card,Returned
ORD0000675,2025-07-06,C06629,R01,CH02,UPI,Completed
ORD0000676,2024-12-20,C01580,R06,CH02,COD,Partially Returned
ORD0000677,2026-04-06,C01012,R02,CH01,UPI,Partially Returned
ORD0000678,2025-03-29,C05162,R02,CH01,COD,Completed
ORD0000679,2024-05-16,C08745,R02,CH04,Credit Card,Completed
ORD0000680,2024-12-01,C00961,R02,CH01,Credit Card,Completed
ORD0000681,2024-03-09,C01514,R03,CH03,COD,Completed
ORD0000682,2024-07-23,C04110,R02,CH01,UPI,Completed
ORD0000683,2024-01-19,C03133,R07,CH01,Debit Card,Completed
ORD0000684,2025-02-12,C05227,R01,CH02,Credit Card,Completed
ORD0000685,2025-08-15,C00204,R01,CH02,COD,Completed
ORD0000686,2024-11-17,C09572,R02,CH01,COD,Completed
ORD0000687,2025-01-10,C01715,R01,CH02,COD,Completed
ORD0000688,2026-05-21,C08014,R04,CH01,UPI,Partially Returned
ORD0000689,2025-11-16,C09465,R03,CH01,Credit Card,Completed
ORD0000690,2025-05-12,C02303,R02,CH03,Credit Card,Completed
ORD0000691,2024-10-09,C05981,R02,CH01,COD,Completed
ORD0000692,2026-03-19,C08797,R02,CH04,COD,Completed
ORD0000693,2024-08-26,C09569,R07,CH03,COD,Completed
ORD0000694,2024-11-05,C05979,R01,CH01,Net Banking,Completed
ORD0000695,2026-03-31,C04859,R07,CH01,Debit Card,Completed
ORD0000696,2025-04-30,C06204,R01,CH03,Credit Card,Completed
ORD0000697,2025-11-10,C06220,R04,CH01,Net Banking,Completed
ORD0000698,2025-07-01,C09700,R07,CH03,Debit Card,Completed
ORD0000699,2025-09-03,C02266,R01,CH01,Net Banking,Completed
ORD0000700,2024-10-19,C09998,R01,CH01,UPI,Completed
ORD0000701,2024-08-31,C04280,R03,CH04,UPI,Completed
ORD0000702,2024-11-03,C04191,R07,CH04,Debit Card,Completed
ORD0000702,2024-06-06,C08013,R03,CH02,COD,Completed
ORD0000704,2026-02-24,C04186,R05,CH02,COD,Completed
ORD0000705,2024-10-09,C06226,R01,CH03,Wallet,Completed
ORD0000706,2025-06-02,C00289,R02,CH01,Credit Card,Completed
ORD0000707,2025-12-13,C04783,R02,CH01,Credit Card,Completed
ORD0000708,2025-12-07,C02680,R04,CH04,Credit Card,Completed
ORD0000709,2025-01-28,C07619,R03,CH02,Credit Card,Pending
ORD0000710,2025-03-08,C00649,R03,CH04,UPI,Completed
ORD0000711,2026-06-26,C05151,R02,CH01,COD,Completed
ORD0000712,2025-09-24,C06784,R07,CH01,UPI,Completed
ORD0000713,2025-12-28,C04323,R02,CH01,UPI,Completed
ORD0000714,2026-03-25,C05971,R04,CH02,UPI,Completed
ORD0000715,2025-12-10,C07009,R07,CH03,Credit Card,Partially Returned
ORD0000716,2024-07-06,C02132,R03,CH01,Cash,Completed
ORD0000717,2025-06-02,C00885,R01,CH04,COD,Completed
ORD0000718,2024-04-13,C06110,R02,CH01,Cash,Cancelled
ORD0000719,2025-09-02,C03691,R07,CH02,Net Banking,Completed
ORD0000720,2026-05-17,C06342,R02,CH02,Net Banking,Completed
ORD0000721,2025-04-14,C08494,R06,CH03,UPI,Completed
ORD0000722,2025-01-23,C05770,R03,CH01,Credit Card,Completed
ORD0000723,2024-02-06,C07430,R02,CH02,UPI,Completed
ORD0000724,2026-05-21,C04264,R05,CH01,Credit Card,Completed
ORD0000725,2024-04-14,C09468,R02,CH01,UPI,Completed
ORD0000726,2024-02-11,C02505,R01,CH03,Debit Card,Completed
ORD0000727,2024-09-05,C08335,R01,CH03,Credit Card,Completed
ORD0000728,2024-03-07,C08118,R04,CH02,UPI,Completed
ORD0000729,2025-02-14,C04859,R07,CH03,Credit Card,Completed
ORD0000730,2025-04-17,C00160,R03,CH03,Debit Card,Completed
ORD0000731,2024-10-28,C02499,R05,CH01,UPI,Returned
ORD0000732,2024-02-21,C08446,R07,CH01,Cash,Completed
ORD0000733,2024-04-23,C04820,R02,CH01,UPI,Partially Returned
ORD0000734,2024-12-14,C04453,R02,CH03,Credit Card,Completed
ORD0000735,2024-03-02,C07382,R04,CH02,Wallet,Completed
ORD0000736,2025-10-12,C02436,R02,CH02,Credit Card,Partially Returned
ORD0000737,2024-07-28,C07888,R07,CH01,Wallet,Completed
ORD0000738,2024-10-21,C06639,R03,CH02,UPI,Completed
ORD0000739,2024-12-21,C00625,R03,CH04,Wallet,Completed
ORD0000740,2025-01-06,C06056,R07,CH03,Wallet,Completed
ORD0000741,2024-01-02,C04817,R07,CH02,Credit Card,Completed
ORD0000742,2024-04-23,C04914,R02,CH01,Credit Card,Completed
ORD0000743,2026-02-12,C01471,R02,CH02,Credit Card,Completed
ORD0000744,2024-01-02,C08074,R04,CH02,UPI,Completed
ORD0000745,2025-04-09,C06418,R01,CH03,Cash,Completed
ORD0000746,2025-03-21,C07321,R07,CH03,COD,Completed
ORD0000747,2024-11-10,C08684,R05,CH01,COD,Completed
ORD0000748,2025-01-21,C08172,R03,CH02,Cash,Completed
ORD0000749,2025-12-05,C08043,R05,CH01,UPI,Cancelled
ORD0000750,2026-01-21,C01330,R01,CH04,UPI,Completed
ORD0000751,2024-09-20,C00344,R02,CH01,Wallet,Completed
ORD0000752,2024-11-03,C00392,R01,CH04,Credit Card,Completed
ORD0000753,2024-09-02,C02718,R01,CH03,Wallet,Completed
ORD0000754,2025-03-11,C03086,R04,CH01,UPI,Completed
ORD0000755,2025-10-02,C07383,R02,CH01,Debit Card,Completed
ORD0000756,2024-08-19,C02104,R02,CH02,UPI,Completed
ORD0000757,2024-11-09,C08781,R02,CH01,Net Banking,Completed
ORD0000758,2026-04-22,C09319,R03,CH03,Credit Card,Completed
ORD0000759,2024-02-19,C02756,R05,CH02,UPI,Completed
ORD0000760,2025-02-20,C01684,R01,CH03,Credit Card,Completed
ORD0000761,2025-10-21,C04284,R01,CH04,UPI,Partially Returned
ORD0000762,2024-06-01,C00674,R03,CH01,Debit Card,Completed
ORD0000763,2024-02-18,C09259,R04,CH01,Net Banking,Completed
ORD0000764,2024-05-20,C00192,R07,CH01,Credit Card,Completed
ORD0000765,2026-04-10,C09750,R01,CH01,COD,Completed
ORD0000766,2024-01-10,C01391,R02,CH04,Credit Card,Completed
ORD0000767,2024-07-09,C03699,R07,CH04,COD,Completed
ORD0000768,2024-02-01,C01245,R04,CH02,Credit Card,Partially Returned
ORD0000769,2024-04-22,C00918,R01,CH01,COD,Returned
ORD0000770,2025-07-31,C05919,R06,CH04,Credit Card,Completed
ORD0000771,2024-09-01,C01922,R01,CH01,Debit Card,Completed
ORD0000772,2025-06-10,C07466,R07,CH03,Credit Card,Partially Returned
ORD0000773,2025-07-01,C06506,R07,CH01,UPI,Completed
ORD0000774,2026-01-29,C05614,R02,CH02,Credit Card,Completed
ORD0000775,2024-01-05,C07612,R03,CH01,Wallet,Completed
ORD0000776,2026-02-02,C02158,R01,CH01,UPI,Completed
ORD0000777,2025-07-30,C09621,R01,CH03,UPI,Completed
ORD0000778,2024-06-13,C07561,R02,CH04,Wallet,Partially Returned
ORD0000779,2025-11-30,C04440,R01,CH01,Credit Card,Returned
ORD0000780,2026-02-04,C07037,R01,CH01,Wallet,Completed
ORD0000781,2024-09-14,C06182,R02,CH01,Cash,Completed
ORD0000782,2026-04-10,C03512,R03,CH01,Wallet,Completed
ORD0000783,2025-02-14,C03709,R04,CH01,Debit Card,Completed
ORD0000784,2025-07-14,C02459,R01,CH01,UPI,Partially Returned
ORD0000785,2026-06-15,C02853,R05,CH04,Credit Card,Completed
ORD0000786,2024-11-29,C06236,R07,CH03,Debit Card,Completed
ORD0000787,2025-12-27,C04434,R04,CH01,UPI,Completed
ORD0000788,2024-11-01,C09206,R05,CH01,Credit Card,Partially Returned
ORD0000789,2025-12-17,C00919,R01,CH01,UPI,Completed
ORD0000790,2025-07-12,C04671,R01,CH04,UPI,Completed
ORD0000791,2024-08-06,C03001,R05,CH04,UPI,Completed
ORD0000792,2025-01-04,C04696,R02,CH01,Cash,Completed
ORD0000793,2024-10-31,C06450,R03,CH03,Cash,Completed
ORD0000794,2024-03-20,C04005,R02,CH03,Wallet,Completed
ORD0000795,2024-01-31,C04645,R01,CH01,Cash,Completed
ORD0000796,2024-11-19,C07005,R02,CH01,Credit Card,Completed
ORD0000797,2024-01-20,C04453,R02,CH01,UPI,Completed
ORD0000798,2024-06-16,C02428,R03,CH01,Wallet,Completed
ORD0000799,2025-10-30,C09976,R01,CH03,Wallet,Completed
ORD0000800,2025-10-19,C09701,R07,CH02,UPI,Pending
ORD0000801,2025-11-07,C07895,R04,CH01,Debit Card,Completed
ORD0000802,2024-10-31,C02997,R02,CH01,Wallet,Completed
ORD0000803,2026-03-12,C01199,R01,CH03,UPI,Completed
ORD0000804,2025-07-04,C07797,R07,CH01,COD,Completed
ORD0000805,2024-05-07,C08337,R05,CH01,Debit Card,Completed
